_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""Eat Punjab""","""750""","""North Indian,Chinese,Fast Food""","""Ahmedabad""","""Chandkheda""","""https://www.zomato.com/ahmedabad/eat-punjab-chandkheda/info""","""1""","""Casual Dining""","""1030am to 330pm,630pm to 1130pm(Mon-Sun)""","""Good""","""3.7""","""1345"""
"""9834 The Fruit Truck""","""400""","""Beverages,Desserts""","""Ahmedabad""","""Food Truck Park""","""https://www.zomato.com/9834-the-fruit-truck-food-truc/info""","""1""","""Food Truck""","""9am to 1am(Mon-Sun)""","""Very Good""","""4.4""","""561"""
"""The Esplendido Cafe""","""800""","""Cafe,American,Italian,Chinese,Beverages""","""Ahmedabad""","""Navrangpura""","""https://www.zomato.com/ahmedabad/the-esplendido-cafe-navrangpura/info""","""1""","""Café""","""1130am to 1130pm(Mon-Tue),12noon to 1130pm...""","""Very Good""","""4.4""","""1013"""
"""Makeba - The Lounge Cafe""","""1000""","""Cafe,Italian,Mexican,Healthy Food""","""Ahmedabad""","""Vastrapur""","""https://www.zomato.com/ahmedabad/makeba-the-lounge-cafe-vastrapur/info""","""1""","""Café""","""12noon to 12midnight(Mon-Sun)""","""Very Good""","""4.2""","""399"""
"""Honest""","""700""","""North Indian,South Indian,Fast Food,Chinese""","""Ahmedabad""","""Prahlad Nagar""","""https://www.zomato.com/ahmedabad/honest-prahlad-nagar/info""","""1""","""Casual Dining""","""11am to 12midnight(Mon-Sun)""","""Good""","""3.9""","""832"""
"""The Cafe Baraco""","""1000""","""Cafe,Italian""","""Ahmedabad""","""Navrangpura""","""https://www.zomato.com/ahmedabad/the-cafe-baraco-navrangpura/info""","""1""","""Café""","""11am to 12midnight(Mon-Sun)""","""Very Good""","""4.3""","""1535"""
"""Huber & Holly""","""800""","""Cafe,Desserts""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/huber-holly-1-bodakdev/info""","""1""","""Café""","""11am to 1130pm(Mon-Sun)""","""Excellent""","""4.8""","""1415"""
"""I Love Sandwich House""","""900""","""Cafe,Sandwich""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/i-love-sandwich-house-bodakdev/info""","""1""","""Café""","""10am to 1am(Mon-Sun)""","""Very Good""","""4.2""","""1109"""
"""Bogarosa""","""800""","""Continental,North Indian""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/bogarosa-1-bodakdev/info""","""1""","""Casual Dining""","""12noon to 1am(Mon-Sun)""","""Very Good""","""4.1""","""1156"""
"""Parosa""","""800""","""Italian,Mexican,North Indian""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/parosa-bodakdev/info""","""1""","""Casual Dining""","""12noon to 12midnight(Mon,Tue,Wed,Fri),11am to ...""","""Very Good""","""4.1""","""795"""
"""Mocha""","""800""","""Cafe,Italian""","""Ahmedabad""","""C G Road""","""https://www.zomato.com/ahmedabad/mocha-c-g-road/info""","""1""","""Café""","""11am to 11pm(Mon),11am to 1230AM(Tue-Sun)""","""Very Good""","""4.4""","""970"""
"""Tea Villa Cafe""","""1000""","""Cafe,Italian,Continental""","""Ahmedabad""","""Navrangpura""","""https://www.zomato.com/ahmedabad/tea-villa-cafe-navrangpura/info""","""1""","""Café""","""9am to 12midnight(Mon-Sun)""","""Very Good""","""4.1""","""718"""
"""Unlocked""","""1000""","""Cafe,Italian,European,Continental""","""Ahmedabad""","""Navrangpura""","""https://www.zomato.com/ahmedabad/unlocked-navrangpura/info""","""1""","""Café""","""11am to 11pm(Mon-Wed),6pm to 11pm(Thu),11am to ...""","""Very Good""","""4.3""","""1253"""
"""And Me Cafe""","""1000""","""Cafe,Fast Food""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/and-me-cafe-bodakdev/info""","""1""","""Café""","""12midnight to 1am,11am to 11pm(Mon),11am to ...""","""Very Good""","""4.0""","""305"""
"""Anjoy Latenight Meals""","""500""","""North Indian,Fast Food""","""Ahmedabad""","""Vastrapur""","""https://www.zomato.com/ahmedabad/anjoy-latenight-meals-vastrapur/info""","""1""","""none""","""12noon to 4pm,730pm to 430am(Mon-Sun)""","""Very Good""","""4.3""","""1158"""
"""Khush Maza""","""450""","""North Indian""","""Ahmedabad""","""Gurukul""","""https://www.zomato.com/ahmedabad/khush-maza-gurukul/info""","""10""","""none""","""11am to 3am(Mon-Sun)""","""Very Good""","""4.2""","""224"""
"""Purohit Restaurant""","""550""","""South Indian,North Indian,Fast Food""","""Ahmedabad""","""Mani Nagar""","""https://www.zomato.com/ahmedabad/purohit-restaurant-mani-nagar/info""","""10""","""Casual Dining""","""10am to 1130pm(Mon-Sun)""","""Very Good""","""4.1""","""253"""
"""Legends Of Punjab - By Pepperazi""","""700""","""North Indian,Italian,BBQ,Mexican,Thai""","""Ahmedabad""","""Gulbai Tekra""","""https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra/info""","""10""","""Casual Dining""","""12noon to 3pm,7pm to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""222"""
"""Las Vegas Waffwich & Hunger Cafe""","""300""","""Desserts,Cafe""","""Ahmedabad""","""Navrangpura""","""https://www.zomato.com/ahmedabad/las-vegas-waffwich-hunger-cafe-navrangpura/info""","""10""","""Dessert Parlor""","""11am to 12midnight(Mon-Sun)""","""Very Good""","""4.1""","""76"""
"""Jay Nilkanth Food""","""400""","""North Indian,Chinese""","""Ahmedabad""","""Navrangpura""","""https://www.zomato.com/ahmedabad/jay-nilkanth-food-navrangpura/info""","""10""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""1350"""
"""Bistro 61""","""800""","""North Indian,Continental,Mexican,Chinese""","""Ahmedabad""","""Vastrapur""","""https://www.zomato.com/ahmedabad/bistro-61-vastrapur/info""","""10""","""Casual Dining""","""11am to 3pm,7pm to 3am(Mon-Sun)""","""Average""","""2.8""","""313"""
"""The Red Bistro""","""1400""","""Mexican,Italian,North Indian""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/the-red-bistro-bodakdev/info""","""10""","""Casual Dining""","""630pm to 1045pm(Mon),12noon to 1045pm(Tue-Sun)""","""Excellent""","""4.6""","""494"""
"""La Pino'z Pizza""","""500""","""Pizza""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/la-pinoz-pizza-bodakdev/info""","""10""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Excellent""","""4.5""","""2330"""
"""Sigdi Restaurant""","""600""","""North Indian,Mughlai,Chinese""","""Ahmedabad""","""Sarkhej""","""https://www.zomato.com/ahmedabad/sigdi-restaurant-sarkhej/info""","""10""","""Casual Dining""","""5pm to 12midnight(Mon-Sun)""","""Good""","""3.8""","""231"""
"""Shree Annpurna""","""500""","""North Indian,Chinese""","""Ahmedabad""","""Mani Nagar""","""https://www.zomato.com/ahmedabad/shree-annpurna-mani-nagar/info""","""10""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""1799"""
"""Kadak Bhagat""","""1000""","""North Indian,Chinese,Fast Food""","""Ahmedabad""","""Prahlad Nagar""","""https://www.zomato.com/ahmedabad/kadak-bhagat-prahlad-nagar/info""","""10""","""Casual Dining""","""1130am to 330pm,7pm to 11pm(Mon-Sun)""","""Excellent""","""4.6""","""449"""
"""The VJ Cafe""","""300""","""Cafe""","""Ahmedabad""","""Memnagar""","""https://www.zomato.com/ahmedabad/the-vj-cafe-memnagar/info""","""10""","""Café""","""1130am to 1130pm(Mon-Fri),1130am to 12midnight...""","""Good""","""3.7""","""147"""
"""Swati Snacks""","""600""","""Fast Food,Street Food,South Indian""","""Ahmedabad""","""Ellis Bridge""","""https://www.zomato.com/ahmedabad/swati-snacks-ellis-bridge/info""","""10""","""Quick Bites""","""12noon to 1045pm(Mon-Sun)""","""Excellent""","""4.6""","""1302"""
"""The Pizza Dome""","""400""","""Pizza""","""Ahmedabad""","""Vastrapur""","""https://www.zomato.com/ahmedabad/the-pizza-dome-vastrapur/info""","""10""","""Quick Bites""","""11am to 2am(Mon-Sun)""","""Good""","""3.8""","""174"""
"""The Bombay Churros""","""300""","""Desserts""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/the-bombay-churros-bodakdev/info""","""10""","""Dessert Parlor""","""1230pm to 1230AM(Mon,Tue,Wed,Fri,Sat,Sun)...""","""Very Good""","""4.3""","""116"""
"""Fix Box""","""400""","""North Indian""","""Ahmedabad""","""Bopal""","""https://www.zomato.com/ahmedabad/fix-box-bopal/info""","""100""","""Quick Bites""","""11am to 3pm,7pm to 11pm(Mon-Sun)""","""Average""","""2.9""","""11"""
"""TIFFIN 4 U""","""250""","""Gujarati""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/tiffin-4-u-satellite/info""","""100""","""none""","""10am to 9pm(Mon-Sun)""","""Average""","""3.0""","""10"""
"""Munchies""","""350""","""North Indian,Chinese""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/munchies-satellite/info""","""100""","""Quick Bites""","""11am to 3pm,7pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shree Ganesh""","""150""","""South Indian""","""Ahmedabad""","""C G Road""","""https://www.zomato.com/ahmedabad/shree-ganesh-c-g-road/info""","""100""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Manju's - The Art of Cooking""","""500""","""Bakery""","""Ahmedabad""","""Navrangpura""","""https://www.zomato.com/ahmedabad/manjus-the-art-of-cooking-navrangpura/info""","""100""","""Bakery""","""1030am to 9pm(Mon-Sun)""","""Average""","""3.2""","""4"""
"""Meal Man""","""200""","""Gujarati""","""Ahmedabad""","""Thaltej""","""https://www.zomato.com/ahmedabad/meal-man-thaltej/info""","""100""","""none""","""6am to 930am,4pm to 6pm(Mon-Sat),Closed(Sun)""","""Average""","""3.2""","""10"""
"""Gujju's Tiffin Point""","""300""","""North Indian,Gujarati""","""Ahmedabad""","""Chandkheda""","""https://www.zomato.com/ahmedabad/gujjus-tiffin-point-chandkheda/info""","""100""","""Quick Bites""","""11am to 9pm(Mon-Sun)""","""Average""","""3.1""","""11"""
"""Unity Cafe""","""500""","""North Indian""","""Ahmedabad""","""C G Road""","""https://www.zomato.com/ahmedabad/unity-cafe-c-g-road/info""","""100""","""Casual Dining""","""9am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Sugar Bunnies""","""400""","""Bakery,Desserts""","""Ahmedabad""","""Navrangpura""","""https://www.zomato.com/ahmedabad/sugar-bunnies-navrangpura/info""","""100""","""Bakery""","""11am to 10pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""Brownie's""","""300""","""Bakery,Fast Food""","""Ahmedabad""","""Prahlad Nagar""","""https://www.zomato.com/ahmedabad/brownies-prahlad-nagar/info""","""100""","""Bakery""","""9am to 11pm(Mon-Sun)""","""Average""","""2.9""","""7"""
"""Radhe Dinning Hall""","""500""","""Gujarati,North Indian""","""Ahmedabad""","""Nikol""","""https://www.zomato.com/ahmedabad/radhe-dinning-hall-nikol/info""","""100""","""Casual Dining""","""1030am to 3pm,630pm to 1030pm(Mon-Sun)""","""Average""","""2.9""","""11"""
"""Crepes n Coffee""","""300""","""Cafe""","""Ahmedabad""","""Taste Of Ahmedabad-- Bopal""","""https://www.zomato.com/ahmedabad/crepes-n-coffee-bopal/info""","""100""","""Café""","""7am to 11pm(Mon-Sun)""","""Average""","""3.1""","""8"""
"""Sejal's Kitchen""","""300""","""North Indian,Fast Food""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/sejals-kitchen-satellite/info""","""100""","""Quick Bites""","""830am to 10pm(Mon-Sun)""","""Average""","""3.0""","""7"""
"""Prince Snacks""","""400""","""Street Food,Fast Food""","""Ahmedabad""","""Mani Nagar""","""https://www.zomato.com/ahmedabad/prince-snacks-mani-nagar/info""","""100""","""Quick Bites""","""6pm to 11pm(Mon-Sun)""","""Average""","""3.2""","""8"""
"""Hari Om Dalbati""","""300""","""Rajasthani,North Indian""","""Ahmedabad""","""Chandkheda""","""https://www.zomato.com/ahmedabad/hari-om-dalbati-1-chandkheda/info""","""100""","""Quick Bites""","""11am to 3pm,7pm to 11pm(Mon-Sun)""","""Average""","""3.0""","""5"""
"""Jay Goga Tiffin Service""","""300""","""Gujarati,Fast Food""","""Ahmedabad""","""Astodia""","""https://www.zomato.com/ahmedabad/jay-goga-tiffin-service-astodia/info""","""101""","""none""","""9am to 11pm(Mon-Sun)""","""Average""","""3.0""","""5"""
"""Balan Dosa""","""400""","""South Indian,Sandwich""","""Ahmedabad""","""Gulmohar Park-- Satellite""","""https://www.zomato.com/ahmedabad/balan-dosa-satellite/info""","""101""","""Food Court""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Mehta Cream Centre""","""100""","""Mithai""","""Ahmedabad""","""Vejalpur""","""https://www.zomato.com/ahmedabad/mehta-cream-centre-vejalpur/info""","""101""","""Sweet Shop""","""6am to 1030pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""Chaat Mahal""","""150""","""Street Food""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/chaat-mahal-4-food-truck/info""","""101""","""Food Truck""","""4pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Zaika Tandoor""","""400""","""North Indian,Mughlai,Chinese""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/zaika-tandoor-satellite/info""","""101""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""2.9""","""5"""
"""Foodella""","""200""","""Gujarati""","""Ahmedabad""","""Ambavadi""","""https://www.zomato.com/ahmedabad/foodella-ambavadi/info""","""101""","""none""","""11am to 11pm(Mon-Sun)""","""Average""","""2.9""","""8"""
"""HB Non Veg Dibba""","""300""","""Fast Food,North Indian,Chinese""","""Ahmedabad""","""Sarkhej""","""https://www.zomato.com/ahmedabad/hb-non-veg-dibba-sarkhej/info""","""101""","""none""","""7am to 11pm(Mon-Sun)""","""Average""","""3.0""","""7"""
"""Dipak Bhaji Pav""","""300""","""Fast Food""","""Ahmedabad""","""Thaltej""","""https://www.zomato.com/ahmedabad/dipak-bhaji-pav-thaltej/info""","""101""","""Quick Bites""","""1pm to 12midnight(Mon-Sun)""","""Average""","""3.0""","""7"""
"""Shri Ashapura Bhojnalay""","""200""","""North Indian""","""Ahmedabad""","""Memnagar""","""https://www.zomato.com/ahmedabad/shri-ashapura-bhojnalay-memnagar/info""","""101""","""Quick Bites""","""11am to 3pm,7pm to 11pm(Mon-Sun)""","""Average""","""3.1""","""10"""
"""Gulp""","""150""","""Fast Food""","""Ahmedabad""","""Sola""","""https://www.zomato.com/ahmedabad/gulp-sola/info""","""101""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""6"""
"""Flora Food""","""300""","""Fast Food,Beverages""","""Ahmedabad""","""Mani Nagar""","""https://www.zomato.com/ahmedabad/flora-food-mani-nagar/info""","""101""","""none""","""11am to 10pm(Mon-Sun)""","""Average""","""3.1""","""8"""
"""Volga Restaurant""","""500""","""North Indian,South Indian""","""Ahmedabad""","""Bhadra""","""https://www.zomato.com/ahmedabad/volga-restaurant-bhadra/info""","""101""","""Casual Dining""","""8am to 3pm,7pm to 11pm(Mon-Sun)""","""Average""","""2.9""","""7"""
"""Om Sandwich""","""300""","""Fast Food""","""Ahmedabad""","""Gurukul""","""https://www.zomato.com/ahmedabad/om-sandwich-gurukul/info""","""101""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""10"""
"""Params Cafe""","""300""","""Fast Food""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/params-cafe-satellite/info""","""101""","""none""","""9am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Iyer'S Kitchen""","""300""","""South Indian""","""Ahmedabad""","""Bopal""","""https://www.zomato.com/ahmedabad/iyers-kitchen-1-bopal/info""","""101""","""none""","""830am to 1030pm(Mon-Sun)""","""Average""","""3.0""","""5"""
"""Maher GJ 27 Fast Food Center""","""200""","""Fast Food""","""Ahmedabad""","""Amraiwadi""","""https://www.zomato.com/ahmedabad/maher-gj-27-fast-food-center-amraiwadi/info""","""102""","""Quick Bites""","""11am to 2pm,4pm to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Bakers Junction""","""300""","""Bakery""","""Ahmedabad""","""Ghatlodia""","""https://www.zomato.com/ahmedabad/bakers-junction-ghatlodia/info""","""102""","""Bakery""","""11am to 10pm(Mon-Sun)""","""Average""","""3.1""","""5"""
"""Ajay Pal Food Centre""","""200""","""North Indian,Gujarati""","""Ahmedabad""","""C G Road""","""https://www.zomato.com/ahmedabad/ajay-pal-food-centre-c-g-road/info""","""102""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shiv Om Food Centre""","""400""","""Gujarati,North Indian""","""Ahmedabad""","""Sola""","""https://www.zomato.com/ahmedabad/shiv-om-food-centre-sola/info""","""102""","""Bhojanalya""","""11am to 245pm,7pm to 1045pm(Mon-Sun)""","""Average""","""3.2""","""5"""
"""U.S. Pizza""","""400""","""Pizza""","""Ahmedabad""","""Thaltej""","""https://www.zomato.com/ahmedabad/u-s-pizza-1-thaltej/info""","""102""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Kolkata Biryani""","""400""","""North Indian,Chinese,Biryani""","""Ahmedabad""","""Gurukul""","""https://www.zomato.com/ahmedabad/kolkata-biryani-gurukul/info""","""102""","""none""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Pizza Point""","""350""","""Pizza,Fast Food""","""Ahmedabad""","""Memnagar""","""https://www.zomato.com/ahmedabad/pizza-point-memnagar/info""","""102""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Average""","""3.0""","""5"""
"""South Land""","""400""","""South Indian,Chinese,North Indian""","""Ahmedabad""","""Subhash Bridge""","""https://www.zomato.com/ahmedabad/south-land-subhash-bridge/info""","""102""","""Quick Bites""","""1030am to 11pm(Mon-Sun)""","""Average""","""2.9""","""5"""
"""Kells The Chatpata""","""300""","""Fast Food,South Indian,North Indian,Continental""","""Ahmedabad""","""Thaltej""","""https://www.zomato.com/ahmedabad/kells-the-chatpata-thaltej/info""","""102""","""Casual Dining""","""7am to 1030pm(Mon-Sun)""","""Average""","""2.9""","""7"""
"""Krishna Chinese""","""400""","""South Indian,Chinese,Fast Food""","""Ahmedabad""","""Vastral""","""https://www.zomato.com/ahmedabad/krishna-chinese-vastral/info""","""102""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.1""","""8"""
"""Supper Snacks & Packs""","""300""","""Fast Food,Sandwich""","""Ahmedabad""","""Ashram Road""","""https://www.zomato.com/ahmedabad/supper-snacks-packs-1-ashram-road/info""","""102""","""Quick Bites""","""930am to 730pm(Mon-Sun)""","""Average""","""3.2""","""8"""
"""Lumbazfoods.com""","""500""","""North Indian""","""Ahmedabad""","""Prahlad Nagar""","""https://www.zomato.com/ahmedabad/lumbazfoods-com-prahlad-nagar/info""","""102""","""none""","""9am to 230pm,7pm to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Pramukh Dosa Cafe""","""300""","""South Indian""","""Ahmedabad""","""Naranpura""","""https://www.zomato.com/ahmedabad/pramukh-dosa-cafe-naranpura/info""","""102""","""Quick Bites""","""830am to 3pm(Mon-Sun)""","""Average""","""3.1""","""8"""
"""The BRC Cakes""","""400""","""Bakery""","""Ahmedabad""","""Thaltej""","""https://www.zomato.com/ahmedabad/the-brc-cakes-thaltej/info""","""102""","""Bakery""","""11am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""South Dosa""","""300""","""South Indian""","""Ahmedabad""","""Gota""","""https://www.zomato.com/ahmedabad/south-dosa-gota/info""","""102""","""Quick Bites""","""7am to 11pm(Mon-Sun)""","""Average""","""3.0""","""8"""
"""Jay Hind Bhajiya""","""350""","""Fast Food,Street Food""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/jay-hind-bhajiya-satellite/info""","""103""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""5"""
"""The Clay Oven""","""600""","""North Indian,Mughlai""","""Ahmedabad""","""Adalaj""","""https://www.zomato.com/ahmedabad/the-clay-oven-adalaj/info""","""103""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Smokiez BBQ""","""400""","""BBQ,Fast Food""","""Ahmedabad""","""The Spicy Street Road-- Airport Gandhinagar Highway""","""https://www.zomato.com/ahmedabad/smokiez-bbq-airport-gandhinagar-highway-gandhinagar/info""","""103""","""Food Court""","""430pm to 11pm(Mon-Sun)""","""Average""","""3.1""","""5"""
"""The Food Story""","""300""","""Fast Food""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/the-food-story-satellite/info""","""103""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""5"""
"""Vadilal Scoop Shop""","""250""","""Ice Cream,Beverages""","""Ahmedabad""","""Ghatlodia""","""https://www.zomato.com/ahmedabad/vadilal-scoop-shop-ghatlodia/info""","""103""","""Dessert Parlor""","""12noon to 11pm(Mon-Sun)""","""Average""","""2.9""","""6"""
"""Hobby Cook""","""500""","""North Indian,Gujarati""","""Ahmedabad""","""Prahlad Nagar""","""https://www.zomato.com/ahmedabad/hobby-cook-prahlad-nagar/info""","""103""","""none""","""11am to 8pm(Mon-Sun)""","""Average""","""3.2""","""4"""
"""Hotel Bait Inn""","""600""","""North Indian""","""Ahmedabad""","""Ashram Road""","""https://www.zomato.com/ahmedabad/hotel-bait-inn-ashram-road/info""","""103""","""Casual Dining""","""11am to 3pm,7pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Nine""","""1200""","""Asian,North Indian,South Indian,Italian""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/the-nine-bodakdev/info""","""103""","""Casual Dining""","""12noon to 3pm,7pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Punjab Sweets""","""500""","""Fast Food,Mithai""","""Ahmedabad""","""Ghatlodia""","""https://www.zomato.com/ahmedabad/punjab-sweets-1-ghatlodia/info""","""103""","""Quick Bites""","""11am to 3pm,7pm to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Sankalp""","""700""","""South Indian,North Indian""","""Ahmedabad""","""Vastral""","""https://www.zomato.com/ahmedabad/sankalp-vastral/info""","""103""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""7"""
"""Havmor Fun Flavours""","""200""","""Ice Cream,Desserts""","""Ahmedabad""","""Mani Nagar""","""https://www.zomato.com/ahmedabad/havmor-fun-flavours-mani-nagar/info""","""103""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Foodwoodz""","""450""","""Beverages,Street Food,Fast Food""","""Ahmedabad""","""Gota""","""https://www.zomato.com/ahmedabad/foodwoodz-gota/info""","""103""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Swaad Kathiyawadi Thali""","""200""","""Gujarati""","""Ahmedabad""","""Gota""","""https://www.zomato.com/ahmedabad/swaad-kathiyawadi-thali-gota/info""","""103""","""Quick Bites""","""11am to 230pm,7pm to 11pm(Mon-Sun)""","""Average""","""2.9""","""6"""
"""KP's Food Junction""","""250""","""Fast Food""","""Ahmedabad""","""Sola""","""https://www.zomato.com/ahmedabad/kps-food-junction-sola/info""","""103""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Lucknowi Veg and Non- veg""","""450""","""Biryani,North Indian""","""Ahmedabad""","""Bopal""","""https://www.zomato.com/ahmedabad/lucknowi-veg-and-non-veg-bopal/info""","""103""","""none""","""6pm to 9pm(Mon-Sun)""","""Average""","""2.9""","""7"""
"""Western Delights""","""400""","""Chinese,Mexican,North Indian,Italian""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/western-delights-satellite/info""","""104""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""7"""
"""Prabhu Restaurant""","""250""","""Gujarati""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/prabhu-restaurant-satellite/info""","""104""","""Casual Dining""","""830am to 330pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""J P Foodlers""","""200""","""Fast Food""","""Ahmedabad""","""Bodakdev""","""https://www.zomato.com/ahmedabad/j-p-foodlers-bodakdev/info""","""104""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Madras Cafey""","""150""","""South Indian""","""Ahmedabad""","""Vejalpur""","""https://www.zomato.com/ahmedabad/madras-cafey-vejalpur/info""","""104""","""Quick Bites""","""8am to 3pm,6pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shree Shivam Fastfood and snacks""","""150""","""Fast Food""","""Ahmedabad""","""Hansol""","""https://www.zomato.com/ahmedabad/shree-shivam-fastfood-and-snacks-hansol/info""","""104""","""Quick Bites""","""8am to 1030pm(Mon-Sun)""","""Average""","""3.1""","""7"""
"""Midnight bhukhaads""","""300""","""Fast Food""","""Ahmedabad""","""Satellite""","""https://www.zomato.com/ahmedabad/midnight-bhukhaads-satellite/info""","""104""","""none""","""Closed(Mon,Tue,Wed,Thu,Fri,Sun),10am to 3am...""","""Average""","""3.1""","""5"""
"""Star Restaurant""","""300""","""North Indian,South Indian""","""Ahmedabad""","""Relief Road""","""https://www.zomato.com/ahmedabad/star-restaurant-relief-road/info""","""104""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""Kabir Gujarati Dining & Fast Food""","""550""","""Gujarati,South Indian,Fast Food""","""Ahmedabad""","""Thaltej""","""https://www.zomato.com/ahmedabad/kabir-gujarati-dining-fast-food-thaltej/info""","""104""","""Quick Bites""","""830am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""New Karnavati Dabeli""","""200""","""Fast Food""","""Ahmedabad""","""Mani Nagar""","""https://www.zomato.com/ahmedabad/new-karnavati-dabeli-mani-nagar/info""","""104""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Alpha Nutri Meals""","""400""","""Healthy Food""","""Ahmedabad""","""Gurukul""","""https://www.zomato.com/ahmedabad/alpha-nutri-meals-gurukul/info""","""104""","""none""","""11am to 10pm(Mon-Sun)""","""Average""","""2.9""","""4"""
"""Brown Burger Co""","""500""","""Burger""","""Ahmedabad""","""Bopal""","""https://www.zomato.com/ahmedabad/brown-burger-co-bopal/info""","""104""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""5"""
"""NIMS kitchen""","""200""","""Biryani,North Indian,Sandwich,Beverages""","""Ahmedabad""","""Mani Nagar""","""https://www.zomato.com/ahmedabad/nims-kitchen-mani-nagar/info""","""104""","""none""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Burger Singha""","""400""","""Fast Food""","""Ahmedabad""","""Chandkheda""","""https://www.zomato.com/ahmedabad/burger-singha-chandkheda/info""","""104""","""Quick Bites""","""7pm to 11pm(Mon-Sun)""","""Average""","""3.0""","""7"""
