NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Royal Pizza,400,Italian,Amritsar,Ranjit Avenue,Quick Bites,None,NEW,NEW
Heere di hatti,100,North Indian,Amritsar,Town Hall,Quick Bites,None,NEW,NEW
Om juice bar,0,"Burger,Cafe",Amritsar,Mohan Nagar,Beverage Shop,None,NEW,NEW
Mangal Da Dhaba,300,North Indian,Amritsar,GT Road,Dhaba,Not rated,-,-
Crazy Bar,500,"Indian,Chinese,Fast Food",Amritsar,Hathi Gate,Casual Dining,Not rated,-,-
Frozen Corner,300,"North Indian,Chinese",Amritsar,Rani Ka Bagh,Casual Dining,Not rated,-,-
Eat Well Restaurant,500,"North Indian,Mughlai",Amritsar,Ranjit Avenue,Quick Bites,Not rated,-,-
Rinky Kulcha,100,North Indian,Amritsar,White Avenue,Quick Bites,Not rated,-,-
Hotel Lamhe,500,"North Indian,Chinese,Continental",Amritsar,Rani Ka Bagh,Casual Dining,Not rated,-,-
Laxmi Bikaner Restaurant,600,North Indian,Amritsar,Hathi Gate,Quick Bites,Not rated,-,-
Apni Rasoi,200,North Indian,Amritsar,GT Road,Quick Bites,Not rated,-,-
Friends Kulcha Land,150,North Indian,Amritsar,Ranjit Avenue,Quick Bites,Not rated,-,-
Street Cafe,200,Fast Food,Amritsar,Rani Ka Bagh,Quick Bites,Not rated,-,-
The Potato King,100,"North Indian,Fast Food",Amritsar,Rani Ka Bagh,Quick Bites,Not rated,-,-
Bawa Kulcha Point,100,North Indian,Amritsar,Lawrence Road,Quick Bites,Not rated,-,-
The Frozen Factory,250,Ice Cream,Amritsar,Ranjit Avenue,Quick Bites,Good,3.9,104
The Pizza Point,300,Pizza,Amritsar,Mohan Nagar,Quick Bites,Average,3.2,41
Pizza Hudd,400,"Fast Food,Pizza",Amritsar,Basant Nagar,Quick Bites,Not rated,-,-
AJ Food Court,250,"Fast Food,Chinese",Amritsar,Shastri Nagar,none,None,NEW,NEW
Hungry Pizza,500,"Fast Food,Italian,Pizza",Amritsar,Rani Ka Bagh,Quick Bites,Very Good,4.0,294
Cafe Chokolade,250,"Salad,Cafe,Healthy Food,Fast Food",Amritsar,Ranjit Avenue,Café,Very Good,4.0,303
Janta Food,200,"North Indian,Street Food",Amritsar,INA Colony,Quick Bites,Very Good,4.1,187
Subway,500,"Healthy Food,Sandwich,Salad",Amritsar,Lawrence Road,Quick Bites,Very Good,4.1,413
KFC,500,"Burger,Fast Food",Amritsar,White Avenue,Quick Bites,Very Good,4.2,404
Annpurna Veg. Dhaba,400,North Indian,Amritsar,Basant Nagar,Quick Bites,Very Good,4.0,269
Los Fiesta,600,"Italian,Chinese",Amritsar,Basant Nagar,Casual Dining,Good,3.9,252
