NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Novelty Restaurant,1000,"North Indian,Mughlai",Agra,Rakabganj,Casual Dining,Average,2.8,5
Gupta Bakery & Sweet Shop,250,Bakery,Agra,Tajganj,Bakery,Not rated,-,-
Prasadam,100,North Indian,Agra,Khandari,Quick Bites,Average,3.2,6
Yash Cafe,500,"North Indian,Fast Food",Agra,Tajganj,Casual Dining,Not rated,-,-
Rathi Ranchhod,200,Mithai,Agra,Sikandra,Sweet Shop,Not rated,-,-
Anant Krishna Foods,150,Bakery,Agra,Dayal Bagh,Bakery,Not rated,-,-
Punjabi Van,250,"North Indian,Fast Food",Agra,Kamla Nagar,Quick Bites,Average,2.9,4
Maggi Magic,200,Fast Food,Agra,Khandari,Quick Bites,None,NEW,NEW
Gaurav Sweets,250,Mithai,Agra,Sikandra,Sweet Shop,Average,3.1,5
Little Spice Restaurant,250,"North Indian,South Indian,Continental",Agra,Tajganj,Quick Bites,Not rated,-,-
Ichchha Veg Briyani & Fast Food,200,"Biryani,Fast Food",Agra,Sikandra,Quick Bites,Average,3.2,4
BUDDIE'S CAFE,0,Cafe,Agra,Kamla Nagar,Café,None,NEW,NEW
G Baba Francky Corner,200,Fast Food,Agra,Sikandra,Quick Bites,Average,3.1,6
Deshraj Ka Dhaba,150,North Indian,Agra,Civil Lines,Quick Bites,Not rated,-,-
Y NOT Cafe and restaurant,350,Cafe,Agra,Sikandra,Café,Not rated,-,-
Ahan Restaurant - Hotel Trisha Bhoomi Residency,850,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,Not rated,-,-
Bhimsain Baij Nath - Dalmoth Pehta Wala,200,"Mithai,Desserts",Agra,Civil Lines,Dessert Parlor,Not rated,-,-
Jyoti Family Restaurant,300,North Indian,Agra,Khandari,Quick Bites,Not rated,-,-
Ganga Khandvi Dhokla House,100,Fast Food,Agra,Kamla Nagar,Quick Bites,Not rated,-,-
Abdul Sattar Nashte Wale,150,Fast Food,Agra,Mantola,Quick Bites,None,NEW,NEW
New Riao Restaurant,1000,"North Indian,Chinese,Mughlai,Continental",Agra,Agra Cantt,Casual Dining,Average,2.8,4
Desi Masala,200,North Indian,Agra,Civil Lines,Quick Bites,Average,3.2,5
Girraj Restaurant,200,North Indian,Agra,Civil Lines,Quick Bites,Not rated,-,-
Annapurna,500,"Chinese,Fast Food,North Indian,South Indian",Agra,Tajganj,Quick Bites,Not rated,-,-
Anjali Sweet,200,"Mithai,Fast Food",Agra,Sikandra,Sweet Shop,Not rated,-,-
Bedweiser Cafe,350,"North Indian,Fast Food",Agra,Tajganj,Quick Bites,Average,3.2,5
Gopal Juice Corner,100,Juices,Agra,Sikandra,Beverage Shop,Not rated,-,-
