NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
baawarchi brothers,350,"Rajasthani,Biryani,Sandwich,Fast Food,Beverages,Burger",Ajmer,Ana Sagar Lake,Casual Dining,Good,3.7,24
Bhola Restaurant,200,North Indian,Ajmer,Ana Sagar Lake,Quick Bites,Average,3.4,20
TRM Restaurant,400,"Fast Food,Desserts,Italian,North Indian,Chinese,Rajasthani",Ajmer,Ana Sagar Lake,Casual Dining,Average,3.4,24
The Country & Town Cafe,550,"Ice Cream,Chinese,Cafe,Sandwich,Fast Food,Beverages,Coffee,Desserts",Ajmer,Kundan Nagar,Café,Average,3.4,27
Mamta Sweets  and bakes,200,"South Indian,Fast Food,Desserts,Chinese,Bakery,Mithai",Ajmer,Kotra,Quick Bites,Average,3.4,32
The Barrack,400,North Indian,Ajmer,Adarsh Nagar,Casual Dining,Average,3.1,22
Laltain Restaurant,400,"North Indian,Chinese",Ajmer,Kotra,Casual Dining,Average,3.3,23
The Belgian Waffle Co,300,"Ice Cream,Coffee,Desserts",Ajmer,Panchsheel Nagar,Dessert Parlor,Good,3.5,31
Cafe Coffee Time,250,"BBQ,Chinese,Cafe,Roast Chicken,Beverages,North Indian,Burger,Pizza",Ajmer,Ana Sagar Lake,Café,Good,3.5,17
Night Owl,150,"Mexican,Beverages,Fast Food,Desserts,Sandwich,Pizza,Bakery,Coffee",Ajmer,Panchsheel Nagar,none,None,NEW,NEW
Chat Chatore,250,Street Food,Ajmer,Ana Sagar Lake,Quick Bites,Average,3.4,21
Chicken King,200,North Indian,Ajmer,Railway Quarters,Quick Bites,None,NEW,NEW
Mamta Sweets And Bakes,100,"Mithai,Bakery,Fast Food",Ajmer,Ana Sagar Lake,Sweet Shop,Average,3.4,17
Shiv Shankar Bakery,100,"Bakery,Fast Food",Ajmer,Adarsh Nagar,Bakery,Average,3.3,11
yummy Food Corner,400,"Fast Food,North Indian",Ajmer,Adarsh Nagar,Quick Bites,Average,3.3,19
Northern Tadka,200,North Indian,Ajmer,Ana Sagar Lake,Quick Bites,None,NEW,NEW
Royal Spice,600,North Indian,Ajmer,Ana Sagar Lake,Casual Dining,Average,3.3,29
Swami Foods & Bakers,300,Bakery,Ajmer,Ana Sagar Lake,Bakery,Average,3.4,17
Cafe Cave,350,Cafe,Ajmer,Kotra,Café,Average,3.3,29
Hotel Star and Restaurant,300,"Street Food,Tea,Beverages,North Indian,Chinese,Salad,Coffee",Ajmer,Boraj Kazipura,Quick Bites,Good,3.6,16
Kha lo (Non -Veg),150,"Fast Food,North Indian,Chinese,Mughlai",Ajmer,Ana Sagar Lake,Quick Bites,Average,3.4,23
Annapurna Veg Restaurant,250,North Indian,Ajmer,Dhola Bhata Colony,Quick Bites,Average,3.4,17
Swad Restaurant,500,"North Indian,Chinese",Ajmer,Railway Quarters,Casual Dining,Average,3.3,18
