NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Manisha Residency,300,"North Indian,Chinese",Cuttack,Mal Godown Market,Quick Bites,Average,3.2,11
Gujarat Namkeen,200,Street Food,Cuttack,Sutahat,Quick Bites,Not rated,-,-
The Momolicious,200,"Chinese,Momos",Cuttack,Naya Bazaar,Quick Bites,None,NEW,NEW
Kalinga Foods,250,"North Indian,South Indian",Cuttack,Naya Bazaar,Quick Bites,Average,3.3,10
Partha's Hangout Junction,900,"North Indian,Chinese,Continental",Cuttack,CDA Sector 6,Quick Bites,Average,3.4,36
The London Shakes,300,"Cafe,Pizza,Desserts",Cuttack,Buxi Bazaar,Quick Bites,None,NEW,NEW
Adwita Spice Affair,400,Fast Food,Cuttack,Buxi Bazaar,Quick Bites,Not rated,-,-
Sri Balaji South Indian Food Court,100,South Indian,Cuttack,CDA Sector 6,Quick Bites,None,NEW,NEW
Scube Foodies,200,"Fast Food,Burger,Wraps",Cuttack,Kalyani Nagar,Quick Bites,Average,3.2,6
The Chef,250,"Fast Food,Chinese",Cuttack,CDA Sector 6,Quick Bites,Average,3.2,8
Auroville Veg Restaurant,500,"North Indian,Chinese,South Indian",Cuttack,Siba Bazaar,Quick Bites,Average,3.2,11
Bombay Restaurant- Hotel Bombay Inn,800,"North Indian,South Indian,Chinese,Beverages,Desserts",Cuttack,Siba Bazaar,Casual Dining,Average,3.3,31
Cafe D' Lite,400,"Bakery,Fast Food",Cuttack,Buxi Bazaar,Bakery,Not rated,-,-
Spicy Bite,300,North Indian,Cuttack,Siba Bazaar,Quick Bites,Average,3.4,56
BNSON BLUE,300,"North Indian,Chinese",Cuttack,Naya Bazaar,Quick Bites,Average,3.2,6
Maa Mangala Fast Food,300,"North Indian,Chinese",Cuttack,Naya Bazaar,Quick Bites,Average,3.2,5
Bobaalo,250,"Chinese,North Indian",Cuttack,CDA Sector 6,Food Truck,Good,3.6,69
Janessa Restaurant,200,North Indian,Cuttack,CDA Sector 6,Quick Bites,Average,3.2,5
Hot Curry,200,North Indian,Cuttack,CDA Sector 6,none,Not rated,-,-
The Taste Of Heaven,300,Ice Cream,Cuttack,Sutahat,Dessert Parlor,Not rated,-,-
New Marwari Bhojanalaya,300,Oriya,Cuttack,Sutahat,none,Not rated,-,-
The Royal Chilli,300,Chinese,Cuttack,Police Colony,Quick Bites,Not rated,-,-
Bake Shop,250,Bakery,Cuttack,CDA Sector 6,Bakery,None,NEW,NEW
Cafe Delight,0,Fast Food,Cuttack,CDA Sector 6,Quick Bites,Not rated,-,-
Naugaon pitha- A Product Of Annapurna,150,Oriya,Cuttack,Sutahat,Quick Bites,None,NEW,NEW
T Tiffin Box,200,North Indian,Cuttack,Police Colony,none,None,NEW,NEW
Mahabahu Catering & Food Service,0,"North Indian,Chinese",Cuttack,CDA Sector 6,Quick Bites,None,NEW,NEW
Hotel Punjabi Tadka,250,"Biryani,North Indian",Cuttack,Police Colony,Quick Bites,Average,3.4,48
Brewbakes,350,Cafe,Cuttack,Police Colony,Café,Average,3.4,62
Grand Darbar - Grand Residency,1500,"Indian,Continental,Chinese",Cuttack,Mal Godown Market,Casual Dining,Average,3.3,63
New Darbar,600,"Mughlai,Chinese",Cuttack,Buxi Bazaar,Casual Dining,Average,3.4,53
Hungry Jack,300,"North Indian,Chinese",Cuttack,Naya Bazaar,Quick Bites,Average,3.4,76
Kafil's Food Court,300,"Fast Food,Indian,Chinese,North Indian",Cuttack,Naya Bazaar,Quick Bites,Average,3.4,53
La Cafeotheque,500,"Chinese,Italian,Bakery,Biryani,Coffee",Cuttack,Naya Bazaar,Quick Bites,Average,3.4,20
Laxmidhar Bhai Dum Biryani,150,Biryani,Cuttack,CDA Sector 6,none,Average,3.4,51
Curry Point & Fast Food,150,"Fast Food,North Indian",Cuttack,Naya Bazaar,none,Good,3.5,35
New Tarini Hotel,250,"Fast Food,North Indian",Cuttack,Police Colony,Quick Bites,Good,3.5,10
Subharatri Bar & Restaurant,600,"North Indian,Chinese",Cuttack,Kalyani Nagar,Bar,Average,3.3,52
