NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Aahar-Hotel Shelter,800,"North Indian,Chinese",Chennai,Hotel Shelter-- Mylapore,Casual Dining,Average,2.9,10
Green Crush,150,"Juices,Beverages",Chennai,Mylapore,Kiosk,Average,3.3,8
Madras Mail Restaurant,300,"Biryani,North Indian,Chinese",Chennai,Vandalur,Quick Bites,Average,3.2,6
Sandwich Point,200,"Sandwich,Fast Food",Chennai,Velachery,Quick Bites,Average,3.3,8
Alagapuri Chettinad Restaurant,400,"Chettinad,North Indian,Chinese,South Indian",Chennai,Maduravoyal,Quick Bites,Average,2.9,10
BBQ Master,200,"BBQ,Seafood",Chennai,Mogappair,Quick Bites,None,NEW,NEW
Star Ambur Biryani,250,"North Indian,Biryani",Chennai,Kilpauk,Quick Bites,Average,3.4,13
Madurai Jigarthanda,200,"Fast Food,Ice Cream",Chennai,K.K. Nagar,Dessert Parlor,Average,3.1,9
Homemade Cupcakes,250,Bakery,Chennai,Anna Nagar East,none,Average,3.2,9
Shades Of Shakes,250,Beverages,Chennai,The Grand Mall-- Velachery,Beverage Shop,Average,3.2,7
Lassi Town,200,Beverages,Chennai,Purasavakkam,Beverage Shop,Average,3.3,10
Madras Food Bazaar,250,"Chinese,South Indian",Chennai,Ashok Nagar,Quick Bites,Average,3.3,9
Hotel Vasantha Bhavan,300,South Indian,Chennai,Porur,Casual Dining,Average,3.3,8
Hotel Periyathachur,300,South Indian,Chennai,Medavakkam,Quick Bites,Average,3.2,9
Namma Restaurant,500,"South American,Arabian,Biryani",Chennai,Medavakkam,Casual Dining,Average,3.1,9
Sip & Bite,150,"Fast Food,Continental,Juices,Beverages",Chennai,Nandanam,Quick Bites,Average,3.3,9
Al Araf Rubiya Maju,250,Chinese,Chennai,OMR Food Street-- Ambattur,Quick Bites,Average,3.4,6
Ayyappas Kitchen,350,South Indian,Chennai,Ramapuram,Quick Bites,Average,3.3,5
The Kanteen,200,Fast Food,Chennai,Navallur,none,Average,3.2,9
Juice World,300,"Fast Food,Beverages",Chennai,Thiruvanmiyur,Quick Bites,Average,3.2,5
Rice & Rotti,350,"Chinese,North Indian",Chennai,Anna Salai,none,Average,3.0,10
Murthy Restaurant,300,"South Indian,Bakery",Chennai,Washermenpet,Quick Bites,Average,3.2,7
Soya Swag,150,North Indian,Chennai,Perungudi,Quick Bites,Average,3.2,7
Chennai Mass - Burma Food,150,"Burmese,Biryani",Chennai,Potheri,none,Average,3.3,7
Shans Hotel Veg,200,South Indian,Chennai,T. Nagar,Casual Dining,Average,3.3,6
Valli Burma Atho Kadai,160,"Chinese,Fast Food",Chennai,Perambur,Quick Bites,Average,3.3,7
Manpasand Chat,200,Street Food,Chennai,Ashok Nagar,none,Average,3.2,10
Vinod Food Bazaar,300,Fast Food,Chennai,Ramapuram,Quick Bites,None,NEW,NEW
Shri Annakosha,300,"South Indian,Fast Food",Chennai,Medavakkam,Quick Bites,None,NEW,NEW
Grand Chat & Chillerz,200,"Street Food,Beverages",Chennai,Virugambakkam,Quick Bites,Average,3.3,9
Statement Cafe - Time for Tea,500,Beverages,Chennai,Adyar,Beverage Shop,Average,3.2,7
Sri Srinivasa Sweets & Bakery,150,Bakery,Chennai,T. Nagar,Bakery,Average,3.1,4
Sri Kumaran Hotel,100,South Indian,Chennai,Chetpet,Quick Bites,Average,3.0,8
The Chef's Karandi,500,"North Indian,South Indian,Chinese,Fast Food",Chennai,Adambakkam,Quick Bites,Average,3.3,8
Chrome Cake Plaza,300,"Bakery,Fast Food",Chennai,Chromepet,Bakery,Average,3.2,8
Arabian Food Court,200,North Indian,Chennai,Vadapalani,Quick Bites,Average,3.1,9
Amma Samaichadu,400,"North Indian,South Indian",Chennai,Selaiyur,Quick Bites,Average,3.3,13
Courtallam Border Parotta,250,South Indian,Chennai,Perungudi,Quick Bites,None,NEW,NEW
AGT - Secret Spices,600,"South Indian,Seafood",Chennai,Porur,Quick Bites,Not rated,-,-
Tom & Jerry,150,"Fast Food,Beverages",Chennai,Tambaram,Quick Bites,None,NEW,NEW
Hotel Srinivasa,200,South Indian,Chennai,Porur,Quick Bites,Average,3.0,10
Sasi's Kitchen,500,"North Indian,Chinese",Chennai,Madhavaram,Casual Dining,Average,3.1,12
Relax Point,250,"Burger,Sandwich,Beverages,Desserts",Chennai,Selaiyur,Quick Bites,Average,3.2,8
Oh My Grill,250,Arabian,Chennai,East Coast Road (ECR),Quick Bites,Average,2.9,9
Bismillah Biriyani,150,Biryani,Chennai,George Town,Quick Bites,Average,3.1,14
A.S. Arcot Biriyani,200,Biryani,Chennai,Kolathur,Quick Bites,Average,3.2,8
Madras Chutney,150,South Indian,Chennai,Semmancheri,Food Truck,Average,3.3,11
Hotel Pandian,600,"Chettinad,Chinese,Continental,Desserts,South Indian",Chennai,Egmore,Casual Dining,Not rated,-,-
Oh Yeah Sandwiches,200,"Fast Food,Street Food",Chennai,Kilpauk,Quick Bites,Average,3.3,7
Wheat Hotel,400,"North Indian,South Indian,Biryani",Chennai,Triplicane,Casual Dining,Average,3.3,12
Sri Vijaya Durga Andhra Mess,300,Andhra,Chennai,Aminijikarai,Quick Bites,Average,3.0,8
AR Rahman Restaurant,250,"North Indian,South Indian",Chennai,Chromepet,Quick Bites,Average,3.1,5
Silver Spoon Restaurant,200,"Chinese,Fast Food,North Indian,South Indian",Chennai,Taramani,Food Court,Not rated,-,-
Ricky's Handcrafted Cookies,300,"Bakery,Desserts",Chennai,Nungambakkam,none,None,NEW,NEW
Chiffons,300,Bakery,Chennai,Egatoor,none,Good,3.5,11
Cosmoba,250,"Chinese,North Indian,Fast Food",Chennai,Besant Nagar,Quick Bites,None,NEW,NEW
Brown Tree,200,"Bakery,Desserts",Chennai,Nungambakkam,Bakery,Not rated,-,-
Cake & More,250,"Bakery,Fast Food",Chennai,Ramapuram,Bakery,Average,3.1,8
Kariyaaki,300,Chinese,Chennai,Kelambakkam,none,Average,3.0,6
Foodon Chettinad Family Restaurant,400,"Chettinad,South Indian,Chinese",Chennai,Park Town,Casual Dining,Average,3.0,9
Chai Talkies,100,"Beverages,Coffee,Tea",Chennai,Kodambakkam,Beverage Shop,None,NEW,NEW
Time Out Popcorn,150,Street Food,Chennai,Purasavakkam,Kiosk,Average,3.2,4
Gold Fresh Juice Shop,200,Juices,Chennai,Velachery,Beverage Shop,None,NEW,NEW
Famous Jigarthanda,200,"Beverages,Desserts",Chennai,Purasavakkam,Beverage Shop,Average,3.1,5
Tito's Burger,200,"Burger,Fast Food",Chennai,Nanganallur,none,Average,3.0,4
Gem Restaurant,800,"Biryani,North Indian,Chinese",Chennai,Perambur,Casual Dining,Average,3.2,7
Juicy Affair,150,Juices,Chennai,Kilpauk,Beverage Shop,Average,3.2,7
Persian Delight,400,"Arabian,South Indian,North Indian",Chennai,Taramani,Quick Bites,Average,3.3,9
Pattanathil Paati Kadai,300,South Indian,Chennai,Valasaravakkam,Quick Bites,Average,3.2,6
Roll Baby Roll,300,"Rolls,Fast Food",Chennai,Teynampet,Quick Bites,Very Good,4.0,136
New Bilal Food Corner,400,North Indian,Chennai,T. Nagar,Quick Bites,Average,3.0,5
Tea2Go India,100,Street Food,Chennai,Alwarpet,Kiosk,Average,3.2,11
Hotel Airport Corner,150,South Indian,Chennai,Pallavaram,Quick Bites,Average,3.2,6
Lakshmi Andhra Mess,200,South Indian,Chennai,Sholinganallur,Mess,Average,3.2,8
Zahoor Biryani & Fast Food,200,"North Indian,Biryani,Fast Food",Chennai,Royapettah,Quick Bites,Average,3.2,6
Hotel Ariyas,300,"South Indian,North Indian",Chennai,Medavakkam,Casual Dining,Average,3.2,7
Awww Pie,600,Bakery,Chennai,Aminijikarai,Bakery,Average,3.2,5
Street Foods By Punjab Grill,800,North Indian,Chennai,Anna Nagar West,Quick Bites,Average,3.0,5
Kaapi House,250,Cafe,Chennai,Purasavakkam,Café,Average,3.3,8
Namma Aachi,200,South Indian,Chennai,Perungudi,Quick Bites,Average,3.3,9
Coco Crush,250,"Fast Food,Beverages",Chennai,Medavakkam,Quick Bites,Average,3.2,8
Day N Nite,600,"North Indian,Chinese",Chennai,Pallikaranai,Casual Dining,Average,3.2,7
Sedap - The Asian Taste - Food Zone,300,"Malaysian,Thai",Chennai,Food Zone-- Kilpauk,Food Court,Average,3.1,5
V'S Bake house,300,Bakery,Chennai,Kottivakkam,Bakery,Average,3.1,6
Pizza Man Crispy Chicken,300,Burger,Chennai,Madhavaram,Quick Bites,Average,3.1,8
Cafe Jus Graveez,250,"South Indian,North Indian",Chennai,Ambattur,Quick Bites,Average,2.9,10
Steam - Food Zone,300,Chinese,Chennai,Food Zone-- Kilpauk,Food Court,Average,3.2,6
Rams Corner,150,Fast Food,Chennai,Vadapalani,none,Average,3.2,7
RR Arasappar,300,"South Indian,Chinese",Chennai,Porur,Quick Bites,Average,3.1,8
Hotel Dharshini Arcot Biryani,250,Biryani,Chennai,Perambur,Quick Bites,None,NEW,NEW
AL Maas Biryani,400,Biryani,Chennai,Nungambakkam,none,None,NEW,NEW
Thai Chi,250,"South Indian,Fast Food",Chennai,Aminijikarai,Quick Bites,Not rated,-,-
Anjala Caterings,250,South Indian,Chennai,Ashok Nagar,none,None,NEW,NEW
Burger Guyz,200,"Burger,Street Food",Chennai,Anna Nagar East,none,Average,3.1,6
Royal Biriyani Centre,200,Biryani,Chennai,Saidapet,Quick Bites,Average,3.3,9
Danish Delight,250,Bakery,Chennai,Mogappair,Bakery,Average,3.3,9
Lunchpad Restaurant,400,"Arabian,Kerala,South Indian,North Indian",Chennai,Egatoor,Casual Dining,Average,3.1,8
Arcot Biriyani,250,Biryani,Chennai,Avadi,Quick Bites,Average,3.1,5
Kolkatta Chat,200,"Street Food,Fast Food",Chennai,Medavakkam,Quick Bites,Not rated,-,-
Namakkal Annamalai Hotel,250,South Indian,Chennai,K.K. Nagar,Quick Bites,Average,3.3,9
Meet Up,350,Fast Food,Chennai,Avadi,Quick Bites,Average,3.1,4
S.M.Moideen Biryani Centre,250,"Biryani,South Indian",Chennai,Alandur,Quick Bites,Average,3.1,12
Bhakshanam,350,"Mithai,Fast Food",Chennai,Paati Veedu-- T.Nagar,Sweet Shop,Average,3.4,10
Eden Restaurant,400,"North Indian,Chinese",Chennai,Medavakkam,Quick Bites,Average,3.1,9
Tasty Bites,200,"Fast Food,Street Food",Chennai,Selaiyur,Quick Bites,Average,3.2,9
Dindigul Settu Barotta,100,South Indian,Chennai,Purasavakkam,none,Average,3.2,7
Chaat Chatore,250,"North Indian,Street Food,Fast Food",Chennai,Porur,Quick Bites,None,NEW,NEW
Gharwaalatiffin,500,"Biryani,North Indian,Chinese,Street Food",Chennai,Velachery,none,Average,3.1,4
Vedha's Biryani Spot,400,"North Indian,Chinese",Chennai,Chengalpattu,Quick Bites,Average,3.0,9
Hotel New Sakthi Bhavan,300,"South Indian,Chinese",Chennai,K.K. Nagar,Quick Bites,Average,3.3,10
Subzero Milkshakes,200,"Beverages,Desserts",Chennai,Velachery,Beverage Shop,Average,3.2,5
Moonstar Restaurant,350,Chinese,Chennai,Maduravoyal,Quick Bites,Average,3.1,4
Curry Pot,300,South Indian,Chennai,St. Thomas Mount,Quick Bites,Not rated,-,-
Little Idli,200,South Indian,Chennai,Royapettah,Quick Bites,Average,3.2,4
Just Vegan by Avocado Care,350,"Healthy Food,Beverages",Chennai,T. Nagar,Quick Bites,Average,3.3,9
Chef's  Dine In,300,"Arabian,South Indian,Chinese",Chennai,Injambakkam,Casual Dining,Average,3.1,5
Shri Siddhi Vinayak Sweets,200,"Mithai,Gujarati,Desserts,Street Food,Sindhi",Chennai,Kilpauk,Sweet Shop,Average,3.0,10
Panda Express,150,Street Food,Chennai,Guindy,Quick Bites,None,NEW,NEW
Sadhana Hotel,150,"South Indian,Chinese",Chennai,Tambaram,Quick Bites,Not rated,-,-
Food Corner,150,"North Indian,Street Food",Chennai,Tambaram,Quick Bites,None,NEW,NEW
Grill Room,300,North Indian,Chennai,Palavakkam,Quick Bites,Average,3.2,7
Nayagaraa Fresh Juice,300,Juices,Chennai,Porur,none,Not rated,-,-
Fresh Bites,250,"Fast Food,Beverages,Juices",Chennai,Washermenpet,Quick Bites,Average,3.3,9
Arcot Biryani,300,Biryani,Chennai,Porur,Quick Bites,Average,3.0,12
M.N Fast Food,250,"Fast Food,Chinese",Chennai,Ambattur,Quick Bites,None,NEW,NEW
Al Rahim Multicuisine Restaurant,500,"Seafood,Chinese,North Indian",Chennai,Pallavaram,Quick Bites,Not rated,-,-
Lalli's Cafe,400,South Indian,Chennai,T. Nagar,none,Average,3.2,6
Street Foods By Punjab Grill,450,North Indian,Chennai,Royapettah,Casual Dining,Not rated,-,-
Fresh Cakes,300,Bakery,Chennai,Madipakkam,Bakery,Average,3.2,8
Hungrile,500,"Biryani,Chinese,Arabian",Chennai,Ambattur,Quick Bites,Average,3.3,10
Priya Chat & Snacks,200,"Street Food,Fast Food",Chennai,Sowcarpet,Quick Bites,Average,3.2,11
French Breads,200,Bakery,Chennai,Maduravoyal,Bakery,Average,3.0,4
New Grand Hotel,450,"North Indian,Chettinad",Chennai,Chromepet,Quick Bites,Average,2.9,9
RR Chettinad Family Restaurant,300,"South Indian,Biryani,Chinese",Chennai,Sholinganallur,Quick Bites,Average,3.2,11
Cake Box,250,Bakery,Chennai,Kolathur,Bakery,Average,3.3,12
Abbirami Hotels,400,South Indian,Chennai,Egmore,Quick Bites,Average,3.2,5
AL-Myiesha Biriyani,300,"Biryani,Kebab",Chennai,West Mambalam,Quick Bites,Average,3.3,12
New Ranga Vilas,300,"South Indian,North Indian",Chennai,Parrys,Quick Bites,Average,3.1,8
iFoodBox.in,300,"South Indian,Fast Food",Chennai,Perungudi,none,Not rated,-,-
Lakshmi Sarvana Fast Food,200,"Fast Food,Biryani,South Indian",Chennai,RA Puram,Quick Bites,Average,3.3,9
Mirchi Andhra Mess,350,Andhra,Chennai,Egatoor,Mess,Average,3.2,10
Bombay Natural Kulfi,150,Desserts,Chennai,Tambaram,Dessert Parlor,Average,3.1,7
Honest Cafe,200,Fast Food,Chennai,Anna Nagar East,Quick Bites,Average,3.2,5
Kripa Vilas,400,South Indian,Chennai,Porur,Quick Bites,None,NEW,NEW
Just Cakes,300,Bakery,Chennai,Kolathur,Bakery,Not rated,-,-
Arun Ice Creams,150,"Ice Cream,Desserts",Chennai,Egmore,Dessert Parlor,Average,3.2,9
Coastal Aroma - Seafood Restaurant,700,"Seafood,Biryani,Goan,North Indian,Chinese,Kerala",Chennai,Thuraipakkam,Casual Dining,Very Good,4.1,456
Cream Centre,1600,"North Indian,Italian,Mexican",Chennai,Nungambakkam,Casual Dining,Very Good,4.2,1401
The Summer House Eatery,1000,"Italian,Continental,French",Chennai,Alwarpet,Casual Dining,Very Good,4.4,560
Crimson Chakra,1000,"South Indian,North Indian,Asian,Continental",Chennai,Adyar,Casual Dining,Very Good,4.0,1546
Hotel Junior Kuppanna,700,"South Indian,Chinese,Biryani",Chennai,T. Nagar,Casual Dining,Very Good,4.1,921
Pind,900,"North Indian,Chinese",Chennai,Velachery,Casual Dining,Çok iyi,4.2,2916
Pakwan Chennai,1200,"North Indian,Chinese,Italian",Chennai,T. Nagar,Casual Dining,Very Good,4.2,730
Kovai Alankar Vilas,700,South Indian,Chennai,Anna Nagar East,Casual Dining,Very Good,4.2,739
Rain Forest,700,"North Indian,Chinese,Continental",Chennai,Adyar,Casual Dining,Very Good,4.0,1453
Little Italy,1500,"Italian,Mexican,Salad",Chennai,Besant Nagar,Casual Dining,Excellent,4.5,1259
Royal Sandwich Shop,200,Fast Food,Chennai,Alwarpet,Quick Bites,Very Good,4.4,1269
Kabab Corner,450,"Kebab,Rolls",Chennai,Egmore,Quick Bites,Excellent,4.5,1026
Pedreno's,1200,"Continental,Italian,Mexican",Chennai,Mylapore,Casual Dining,Very Good,4.3,882
The Lobby Cafe - Hotel Radha Regent,700,"Chinese,North Indian,Continental,Mughlai",Chennai,Hotel Radha Regent-- Arumbakkam,Fine Dining,Good,3.8,187
Pupil,850,"Continental,Chinese,Fast Food,Beverages",Chennai,TNHB Complex-- Besant Nagar,none,Very Good,4.0,795
Rahaa Suvaii Arasan,550,"Chettinad,Chinese,South Indian",Chennai,Velachery,Casual Dining,Average,3.2,5
Stars Biryani,250,"Biryani,Fast Food",Chennai,Sholinganallur,Quick Bites,Average,3.2,9
Bakers Delight,300,"Bakery,Fast Food",Chennai,Choolaimedu,Bakery,Not rated,-,-
Con@fusion,300,"Pizza,Beverages",Chennai,Ascendas IT Park-- Taramani,Quick Bites,Not rated,-,-
Prabha Foods,300,"Chinese,Biryani",Chennai,Ambattur,Quick Bites,Average,3.2,7
Chitty Biriyani,150,Biryani,Chennai,Choolaimedu,Quick Bites,Average,3.2,6
Hotel Tirumala,200,South Indian,Chennai,Tiruvottiyur,Quick Bites,Average,3.2,6
Ambur Star Biriyani,600,"Biryani,Fast Food",Chennai,Saidapet,Quick Bites,Average,3.0,9
Twinkle's Cafe,350,"Fast Food,Desserts,Beverages",Chennai,Saidapet,Quick Bites,Average,2.9,6
Foodies hub,300,"Chinese,Biryani",Chennai,Pallavaram,Quick Bites,Average,3.0,4
SHB Fastfood,400,"Biryani,Chinese,Arabian",Chennai,Triplicane,Quick Bites,Average,3.3,10
Manna's Biryani,300,"Biryani,South Indian",Chennai,Ambattur,Quick Bites,Average,3.1,7
Go Grill,600,Arabian,Chennai,Maduravoyal,Quick Bites,Average,3.2,4
GoGrill,250,"Lebanese,Fast Food",Chennai,Mogappair,Quick Bites,Average,3.1,7
Hew And Frost,400,Bakery,Chennai,Valasaravakkam,none,Good,3.5,7
Bengali Mess,250,North Indian,Chennai,Potheri,Mess,Average,3.2,6
Bakkings,250,"Bakery,Fast Food",Chennai,Ekkaduthangal,Bakery,Average,3.0,7
Krish Juice & Burger,200,"Burger,Beverages,Juices",Chennai,K.K. Nagar,Quick Bites,Average,3.3,8
Zingrille,400,"North Indian,Arabian",Chennai,Avadi,none,Not rated,-,-
Hotel Srinivasa Bhavan,600,"North Indian,South Indian,Chinese",Chennai,Perambur,Quick Bites,Not rated,-,-
Manna Hyd Biryani House,400,"Fast Food,Beverages",Chennai,Porur,Quick Bites,Not rated,-,-
Madras Chill Jigarthanda,200,Desserts,Chennai,Purasavakkam,Beverage Shop,Average,3.2,9
Arabian Spot,300,"Arabian,Fast Food",Chennai,Ashok Nagar,Quick Bites,Average,3.3,10
BEEFAH! Beef and more..,300,"North Indian,Chinese",Chennai,T. Nagar,Quick Bites,Average,3.2,6
Manpasand Chat,200,Street Food,Chennai,Thiruvallur,Quick Bites,Average,3.0,6
Oh My Grill,400,"North Indian,Mughlai,BBQ",Chennai,Thuraipakkam,Quick Bites,Average,3.2,4
Al Ameen Delights,350,"Arabian,Chinese,North Indian",Chennai,Nandanam,Quick Bites,Average,3.2,7
House of Pizza,450,"Fast Food,Beverages",Chennai,Thuraipakkam,Quick Bites,None,NEW,NEW
Salem Thattuvadai Set,200,South Indian,Chennai,Karapakkam,Quick Bites,None,NEW,NEW
nEATo Foods,300,South Indian,Chennai,Ambattur,Quick Bites,Average,3.1,4
Kottur Kitchen,250,Chinese,Chennai,Pallikaranai,Quick Bites,Average,3.0,6
Munchies,200,"Street Food,Fast Food",Chennai,St. Thomas Mount,Quick Bites,Average,3.1,4
Best,300,"Fast Food,Ice Cream,Juices",Chennai,Parrys,Quick Bites,Average,3.1,8
Golden Bawarchi,300,"North Indian,Chinese",Chennai,Vandalur,Quick Bites,Not rated,-,-
New Hyderabad Biryani,200,Biryani,Chennai,K.K. Nagar,Quick Bites,Average,2.9,10
CrossRoad,450,"North Indian,Chinese,Fast Food",Chennai,Porur,none,None,NEW,NEW
Parathas,250,North Indian,Chennai,K.K. Nagar,none,Average,3.4,7
Sri Aariya Bhavan,200,"Mithai,Fast Food,Street Food,Desserts",Chennai,Madipakkam,Quick Bites,Average,3.1,6
Kareem's Biriyani Paradise,400,"South Indian,Chinese,Biryani,Juices",Chennai,Kodambakkam,Quick Bites,None,NEW,NEW
Sathvik on Wheels,300,South Indian,Chennai,Kilpauk,Quick Bites,Average,3.3,8
Hotel Aahaar,100,Bengali,Chennai,Triplicane,Quick Bites,Average,3.2,6
Al Durbar Biriyani & Fast Food,300,Biryani,Chennai,Ekkaduthangal,Quick Bites,Average,3.0,9
Biriyaani Palace,400,"Chinese,Biryani,North Indian",Chennai,Porur,Casual Dining,Average,3.3,11
Chennai Al Taj,450,"Chinese,North Indian,Mughlai,Seafood",Chennai,Vandalur,Quick Bites,Average,3.1,8
Devas,400,"South Indian,North Indian,Chinese,Chettinad",Chennai,Potheri,Casual Dining,Not rated,-,-
Al Sana Multicuisine Restaurant,300,North Indian,Chennai,Alwarpet,Quick Bites,Not rated,-,-
Carrot Restaurant,450,"South Indian,Chinese",Chennai,Kanathur,Casual Dining,Average,3.2,8
Halal Briyani,200,"South Indian,Biryani",Chennai,Ekkaduthangal,Quick Bites,None,NEW,NEW
Kulfi Bells,150,Ice Cream,Chennai,Medavakkam,Dessert Parlor,Average,2.9,4
Tiffin Kadai,200,"South Indian,Chettinad",Chennai,Chennai Food Town-- Thuraipakkam,Quick Bites,Average,3.3,7
Food Box - Halt Eat N' Go,600,"North Indian,Chinese,Biryani,Beverages",Chennai,Medavakkam,Casual Dining,None,NEW,NEW
Royale Dainty,200,"Italian,Ice Cream,Desserts",Chennai,Velachery,Quick Bites,Not rated,-,-
Adraq by OYO,400,North Indian,Chennai,T. Nagar,none,None,NEW,NEW
Madhras Delicious,500,"North Indian,Chinese",Chennai,Velachery,Casual Dining,None,NEW,NEW
Hungry Mode,300,South Indian,Chennai,Kelambakkam,Casual Dining,Average,3.2,8
Bungs,450,"Fast Food,Beverages",Chennai,Nungambakkam,Quick Bites,None,NEW,NEW
Chocolake,300,"Bakery,Fast Food",Chennai,Virugambakkam,Bakery,Average,3.2,4
Five Star Chicken,300,"Sandwich,Fast Food,Burger",Chennai,Medavakkam,Quick Bites,Average,3.0,4
Rock N Roll Snacks,200,Rolls,Chennai,Arumbakkam,Quick Bites,Not rated,-,-
Sri Srinivasa Boli Stall,500,South Indian,Chennai,Adambakkam,none,Average,3.1,6
Aasai Dosai,200,South Indian,Chennai,Vadapalani,Quick Bites,Not rated,-,-
Koodu Cafe,350,"Chinese,Fast Food",Chennai,Kilpauk,Quick Bites,None,NEW,NEW
Splash Sandwiches & Juices,250,"Fast Food,Juices",Chennai,T. Nagar,Quick Bites,Average,3.0,6
Time Pass Snack,300,"Fast Food,Beverages,Juices,Ice Cream",Chennai,Pallikaranai,Quick Bites,None,NEW,NEW
Tea Hut,150,"Fast Food,Tea",Chennai,Kilpauk,Quick Bites,None,NEW,NEW
Sree Rajarani Tiffin Centre,100,South Indian,Chennai,Saidapet,none,Average,3.2,5
Paramacharya Foods,300,South Indian,Chennai,Madipakkam,none,Average,2.9,6
Casa Dolce,350,Bakery,Chennai,Chetpet,Bakery,Average,3.2,6
Asli Muslim Biryani,350,"Biryani,North Indian",Chennai,Ambattur,Quick Bites,Average,3.1,5
Coffee Kadai,150,Beverages,Chennai,West Mambalam,Beverage Shop,Average,3.3,6
Italian Pizza Co.,800,"Pizza,Italian",Chennai,T. Nagar,none,Average,3.1,4
Mom's cafe,400,"Cafe,Fast Food",Chennai,Kanchipuram District,Café,Average,3.2,9
TJ's Cafe,400,"Fast Food,Street Food,Beverages",Chennai,Chengalpattu,Quick Bites,Average,3.1,4
Kebabs N Rolls,150,"Fast Food,Rolls,Momos",Chennai,Velachery,Kiosk,Average,3.1,6
Hotel Shree Chamundeeswari,200,"North Indian,South Indian,Chinese",Chennai,Egmore,Quick Bites,Average,3.0,5
Madrasi Dawath,250,Biryani,Chennai,Thousand Lights,Quick Bites,None,NEW,NEW
Shank's Coffee House & Tiffin Center,200,"South Indian,Beverages",Chennai,Anna Nagar East,Quick Bites,Not rated,-,-
G Chaat,200,"Street Food,Beverages,Juices",Chennai,SKLS Galaxy Mall-- Redhills,Quick Bites,Not rated,-,-
Olly Belly,150,"Healthy Food,Beverages",Chennai,K.K. Nagar,Quick Bites,Average,3.2,6
Hotel Bright,200,"Chinese,Seafood",Chennai,Parrys,Quick Bites,Average,3.2,6
Svādista,150,Fast Food,Chennai,Kilpauk,Kiosk,Not rated,-,-
Halal Briyani & Fast Food,350,"North Indian,Biryani",Chennai,Chromepet,Quick Bites,Average,3.3,9
Kovai Amutham Veg Restaurant,250,South Indian,Chennai,Velachery,Quick Bites,Not rated,-,-
Hotel Maruthi Bhavan,300,"North Indian,South Indian",Chennai,Pallavaram,Quick Bites,Not rated,-,-
Fooddoo Home Cooked Food in Chennai,250,North Indian,Chennai,Anna Nagar East,Quick Bites,Average,3.2,4
HappieReturns Online Cake Delivery,600,"Bakery,Desserts",Chennai,Velachery,Bakery,Not rated,-,-
Golden Grill Fast Food,250,Fast Food,Chennai,Royapettah,Quick Bites,Average,3.0,7
Mother's Chef,300,Biryani,Chennai,Porur,Casual Dining,Average,3.0,4
Classy Restaurant,500,"North Indian,South Indian,Chinese",Chennai,Besant Nagar,Quick Bites,Average,2.9,6
New Balaji Bhavan,150,South Indian,Chennai,Nanganallur,Quick Bites,Average,3.1,4
OSR Casa cafe,250,"Cafe,Desserts",Chennai,Egmore,Café,Not rated,-,-
Steamed & Fried,300,Fast Food,Chennai,Medavakkam,Quick Bites,Average,3.2,7
Burger House,150,Burger,Chennai,K.K. Nagar,none,Average,3.1,4
Star Thalappakattu Biriyani,300,"Biryani,Chinese",Chennai,Kilpauk,Quick Bites,Average,3.2,7
S.K Soups & Snacks,150,Fast Food,Chennai,Meenambakkam,Quick Bites,None,NEW,NEW
MyPop,200,Fast Food,Chennai,Abirami Mega Mall-- Purasavakkam,Kiosk,Average,3.0,6
The Grill Hut,400,"North Indian,Chinese",Chennai,Thiruvallur,Quick Bites,Average,3.1,10
Annai Bhavan,250,Street Food,Chennai,Washermenpet,Quick Bites,Average,3.1,8
Aramana,400,"South Indian,Chettinad",Chennai,Ascendas IT Park-- Taramani,Food Court,Average,3.1,7
Star Deluxe Biriyani,200,South Indian,Chennai,Egmore,Quick Bites,Average,2.9,6
Leo Coffee,400,Coffee,Chennai,Vadapalani,Beverage Shop,Not rated,-,-
Zuki Malaysian Street Food,200,Malaysian,Chennai,OMR Food Street-- Injambakkam,Food Court,Average,2.9,6
Dosa For U,400,South Indian,Chennai,Velachery,Quick Bites,Not rated,-,-
Shree Durga Juice Center,100,"Fast Food,Sandwich",Chennai,West Mambalam,Quick Bites,Not rated,-,-
Faizal Juice Park,250,"Sandwich,Juices,Beverages",Chennai,Ramapuram,Quick Bites,Average,3.1,8
Village Food Factory,400,"Andhra,Kerala,North Indian,Chinese,Chettinad",Chennai,Navallur,Casual Dining,Average,3.1,4
Saravana Coffee,50,Beverages,Chennai,Kodambakkam,Beverage Shop,Average,3.1,4
Fries And Cones,200,"North Indian,Chinese",Chennai,Chromepet,Quick Bites,Not rated,-,-
Rofaith Punjabi Dhaba,300,North Indian,Chennai,Anna Nagar East,none,Not rated,-,-
Cafe Metro,500,Cafe,Chennai,Thousand Lights,Café,Average,3.2,8
Halal Barbeque Feast,300,BBQ,Chennai,Anna Nagar West,Quick Bites,Average,3.2,5
Kalayana Biryani,350,Biryani,Chennai,Tambaram,none,Average,3.2,6
Dosa House,200,"South Indian,Beverages",Chennai,Potheri,Quick Bites,None,NEW,NEW
Akshaya Kuzhipaniyara Kadai,150,South Indian,Chennai,Medavakkam,Quick Bites,Not rated,-,-
Big Biriyani,300,Chinese,Chennai,Mogappair,Quick Bites,None,NEW,NEW
JP Foods,200,Fast Food,Chennai,Perungudi,Quick Bites,Average,3.1,6
