NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Chahat Sweets And Namkeen,700,"North Indian,Mithai,Desserts",Bhopal,BHEL,Quick Bites,Average,3.3,10
Jai's Dosa Hub,200,South Indian,Bhopal,BHEL,Quick Bites,Average,3.3,11
Baskin Robbins,300,"Ice Cream,Desserts",Bhopal,DB City-- Maharana Pratap Nagar,Dessert Parlor,Good,3.5,14
Momos Treat Fast Food,250,Fast Food,Bhopal,Habib Ganj,Quick Bites,Average,2.8,6
Bon Pizza,200,"Pizza,Fast Food",Bhopal,Habib Ganj,Quick Bites,Average,3.4,10
ChickenKukduku,300,North Indian,Bhopal,Arera Colony,none,Average,3.3,16
Lee Momos,200,Momos,Bhopal,Maharana Pratap Nagar,Quick Bites,Average,3.0,7
Friends Cafeteria,300,Fast Food,Bhopal,BHEL,Quick Bites,None,NEW,NEW
The Baker's Home,400,Bakery,Bhopal,Arera Colony,Bakery,Average,2.9,9
Ishwar Bakery,300,"Desserts,Bakery",Bhopal,BHEL,Bakery,Not rated,-,-
Shree Bikaner Sweets,200,"Mithai,Fast Food",Bhopal,BHEL,Sweet Shop,Not rated,-,-
Friends Cake Shop,300,Bakery,Bhopal,BHEL,Bakery,Average,3.3,13
Sai Kripa Sweets And Restaurant,400,"Mithai,North Indian,Street Food",Bhopal,Kohefiza,Sweet Shop,Average,3.3,4
Dosa Point,300,South Indian,Bhopal,BHEL,Quick Bites,Average,3.1,10
Dr. Bubbles,350,"Beverages,Bubble Tea,Desserts",Bhopal,Hoshangabad Road,Food Court,Average,3.2,9
Street Foods by Punjab Grill,450,"North Indian,South Indian,Chinese",Bhopal,Arera Colony,Quick Bites,Very Good,4.1,71
Amar Jyot Restaurant,350,"North Indian,Chinese",Bhopal,Kohefiza,Quick Bites,Good,3.5,106
Just Cakes,400,Bakery,Bhopal,Jhangirabad,Quick Bites,Average,3.1,5
Ujjali Chinese Fast Food,200,"Fast Food,Rolls",Bhopal,Maharana Pratap Nagar,Quick Bites,Average,3.3,10
Salim Chicken Corner,250,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,None,NEW,NEW
Swad Sandesh,150,"South Indian,Chinese,Fast Food",Bhopal,Kolar,Casual Dining,Average,2.9,6
Ahuja Punjab Dairy Product & Sweets,400,"Mithai,Bakery",Bhopal,TT Nagar,Quick Bites,Average,3.1,6
Bake n Bites,300,Fast Food,Bhopal,Aashima Mall-- Hoshangabad Road,Quick Bites,Average,3.1,7
Kanha Famous Indori Point,250,"Fast Food,Sandwich",Bhopal,BHEL,Quick Bites,Not rated,-,-
Aroma Kitchen,500,"North Indian,Mughlai,Desserts,Beverages",Bhopal,BHEL,none,Average,3.1,9
BB Foods & Restaurant,400,"South Indian,Chinese,North Indian",Bhopal,Maharana Pratap Nagar,Casual Dining,Average,2.8,13
Gwalior Gajak,200,"Mithai,Street Food",Bhopal,TT Nagar,Sweet Shop,Average,3.0,4
Eldritch Blues,800,"Continental,North Indian,Chinese",Bhopal,TT Nagar,Casual Dining,Good,3.6,57
Bakers Treat,300,Desserts,Bhopal,Arera Colony,Dessert Parlor,Average,3.1,5
The Chef's Basket,300,"Fast Food,North Indian,Sandwich,Beverages",Bhopal,BHEL,Quick Bites,Not rated,-,-
The Black Pepper Restaurnat,550,North Indian,Bhopal,Airport Area,Casual Dining,Average,2.5,90
Food Swings,200,"North Indian,Fast Food,Chinese,Sandwich,Burger,Wraps",Bhopal,Maharana Pratap Nagar,Quick Bites,Average,3.2,7
Wah Chef Fast Food,250,"Burger,Biryani,Pizza,Sandwich,Fast Food",Bhopal,JP Nagar,Quick Bites,Very Good,4.0,72
Yushi's Kitchen,200,North Indian,Bhopal,Airport Area,none,None,NEW,NEW
INDIAN CHATPATI BIRYANI,150,Biryani,Bhopal,Jhangirabad,Quick Bites,Average,3.3,11
Chicken Hut And Fast Food,250,North Indian,Bhopal,TT Nagar,Quick Bites,None,NEW,NEW
Gupta Tea Corner,100,"Tea,Street Food",Bhopal,Maharana Pratap Nagar,Quick Bites,Average,2.9,9
Akash Namkeen And Sweets Bakers,150,"Bakery,Mithai",Bhopal,Jhangirabad,Quick Bites,Not rated,-,-
Street King,200,"North Indian,Fast Food",Bhopal,Arera Colony,Quick Bites,None,NEW,NEW
Chatkara Fast Food,200,Fast Food,Bhopal,Peer Gate Area,Quick Bites,Average,3.0,4
7 Eleven,200,"Fast Food,Chinese,Sandwich,Momos,Beverages",Bhopal,Maharana Pratap Nagar,Quick Bites,Average,3.0,4
Matro Shri Bhojnalay,200,North Indian,Bhopal,Jhangirabad,Bhojanalya,Not rated,-,-
11 Meal Restaurant,350,"North Indian,Chinese",Bhopal,BHEL,Quick Bites,Average,3.0,5
Maalwa Ki Daal Bati,100,Street Food,Bhopal,BHEL,none,Average,3.0,5
Sahu Ji Health Point,100,Juices,Bhopal,Maharana Pratap Nagar,Beverage Shop,Average,3.2,6
Ziyas Kitchen,300,"North Indian,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
Mystic Grill,300,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Average,3.2,6
Som Cafe,400,Fast Food,Bhopal,Gulmohar Colony,Quick Bites,Average,3.2,7
Annapurna Falhari Khichadi,200,North Indian,Bhopal,Maharana Pratap Nagar,none,None,NEW,NEW
The Chicken Treats,400,Fast Food,Bhopal,JP Nagar,Quick Bites,Average,3.0,9
Big Byte Bakers,300,"Bakery,Desserts",Bhopal,Arera Colony,Bakery,Average,3.1,6
House Of Candy,200,Desserts,Bhopal,Maharana Pratap Nagar,Confectionery,Average,3.1,4
Udi Baker's,400,Bakery,Bhopal,Hoshangabad Road,Bakery,None,NEW,NEW
Shri Mahakal Namkeen And Tea House,200,Fast Food,Bhopal,Gulmohar Colony,Quick Bites,Not rated,-,-
Shri Maruti Canteen,250,"South Indian,North Indian,Fast Food",Bhopal,BHEL,Quick Bites,None,NEW,NEW
Sai Vaishno Fast Food & Restaurant,300,North Indian,Bhopal,Jhangirabad,Quick Bites,Not rated,-,-
Wankhede Restaurant,200,Beverages,Bhopal,Habib Ganj,Beverage Shop,None,NEW,NEW
Milkshake Kulture,300,Beverages,Bhopal,DB City-- Maharana Pratap Nagar,Beverage Shop,None,NEW,NEW
Milan Chinese,150,"Chinese,Fast Food",Bhopal,Peer Gate Area,Quick Bites,Average,3.0,6
Rhythm Foods and Bhojnalaya,250,North Indian,Bhopal,BHEL,Bhojanalya,Average,3.1,4
Aroma,700,"Continental,Italian,North Indian",Bhopal,Arera Colony,Casual Dining,Average,3.0,6
Chulha Chauka,300,North Indian,Bhopal,BHEL,Quick Bites,Average,3.2,7
Flex Food Company,300,Healthy Food,Bhopal,Arera Colony,none,None,NEW,NEW
Arabian Night Kebab,350,Mughlai,Bhopal,Kohefiza,Quick Bites,Average,3.0,6
Prince Bakery,300,Bakery,Bhopal,Kohefiza,Bakery,Not rated,-,-
Aditya Tiffin Services,500,North Indian,Bhopal,BHEL,none,None,NEW,NEW
Mad Over Shakes,500,"Cafe,Beverages,Fast Food",Bhopal,Arera Colony,Café,Very Good,4.1,65
Cuisine's World,300,"North Indian,Chinese",Bhopal,Airport Area,none,Not rated,-,-
Ansh Momos,250,Momos,Bhopal,TT Nagar,none,None,NEW,NEW
Chai Theka,250,"Tea,Coffee,Fast Food,Beverages",Bhopal,Maharana Pratap Nagar,Café,Not rated,-,-
SAP Pressery,300,"Beverages,Juices",Bhopal,Kohefiza,Beverage Shop,Not rated,-,-
Sanskar Upvan,450,"North Indian,Fast Food,Chinese",Bhopal,Kolar,none,Not rated,-,-
Richie's Cafe & Bakers,200,"Fast Food,Bakery",Bhopal,Maharana Pratap Nagar,Quick Bites,Average,3.0,4
Chocolot,300,Desserts,Bhopal,Arera Colony,Bakery,Not rated,-,-
Jai Kapish Bakery,200,Bakery,Bhopal,Airport Area,Bakery,None,NEW,NEW
Bistro Barbeque,300,BBQ,Bhopal,TT Nagar,Quick Bites,None,NEW,NEW
Choco Lust,400,Bakery,Bhopal,Kolar,Bakery,None,NEW,NEW
Bhopal Tiffin Services,200,North Indian,Bhopal,Gulmohar Colony,none,Not rated,-,-
The Rooftree,400,"Chinese,Indian,Italian,Mexican",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.5,59
Taj Foods,400,Fast Food,Bhopal,Kohefiza,Quick Bites,Average,3.1,5
Sarkar Caters And Tiffin Center,300,North Indian,Bhopal,Kolar,Quick Bites,Not rated,-,-
Cafe Kick,300,"Cafe,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
Cafe Kinara,180,Chinese,Bhopal,Kohefiza,Quick Bites,Average,3.0,5
SK Foods,250,North Indian,Bhopal,Kohefiza,none,None,NEW,NEW
Guptaji Shakahari Bhojnalay,350,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,Very Good,4.1,306
Rajhans Restaurant,400,"North Indian,South Indian,Continental,Chinese",Bhopal,Peer Gate Area,Casual Dining,Good,3.5,342
Domino's Pizza,700,Pizza,Bhopal,BHEL,Casual Dining,Good,3.8,389
Taste Of India,500,"North Indian,South Indian,Fast Food",Bhopal,Maharana Pratap Nagar,Casual Dining,Good,3.7,424
Filfora,800,"North Indian,Fast Food,Mughlai",Bhopal,Kohefiza,Casual Dining,Good,3.6,425
Alfry Foods,250,"Fast Food,Burger",Bhopal,Peer Gate Area,Quick Bites,Excellent,4.5,591
Rice Bowl Thai & Chinese,600,Chinese,Bhopal,Habib Ganj,Casual Dining,Very Good,4.1,368
Nerbada Sweets & Restaurant,350,"North Indian,Fast Food,Desserts,South Indian",Bhopal,Peer Gate Area,Quick Bites,Very Good,4.1,341
Hotel Rajhans Regent,800,"North Indian,Continental",Bhopal,Maharana Pratap Nagar,Casual Dining,Good,3.9,324
Pooja Bhojnalay,200,North Indian,Bhopal,Maharana Pratap Nagar,Dhaba,Very Good,4.0,199
Rolls Mania,450,"Rolls,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,Very Good,4.1,345
Kafe Kulture,600,"North Indian,Fast Food,Beverages",Bhopal,Gulmohar Colony,Quick Bites,Good,3.9,245
Sankalp,600,"South Indian,North Indian",Bhopal,Maharana Pratap Nagar,Casual Dining,Very Good,4.1,241
Behrouz Biryani,700,Biryani,Bhopal,Maharana Pratap Nagar,Casual Dining,Very Good,4.1,299
Bhopal Baking Company,500,"Bakery,Desserts,Fast Food",Bhopal,Arera Colony,Bakery,Very Good,4.0,159
Balaji Vaishanva,300,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
Chef's Corner,400,Fast Food,Bhopal,Kolar,Quick Bites,Not rated,-,-
Juice Corner,100,"Juices,Beverages",Bhopal,Maharana Pratap Nagar,Beverage Shop,Average,2.9,4
Yummy Bakers,250,Bakery,Bhopal,JP Nagar,Bakery,None,NEW,NEW
Meal On,100,"North Indian,South Indian",Bhopal,Maharana Pratap Nagar,none,Not rated,-,-
Pet Pooja,100,North Indian,Bhopal,BHEL,Quick Bites,Not rated,-,-
Jain Chaat Hut,200,Street Food,Bhopal,Gulmohar Colony,Quick Bites,Not rated,-,-
Hangover Tapri,250,"South Indian,Chinese",Bhopal,Arera Colony,Quick Bites,Not rated,-,-
Pasta Bistro,300,Fast Food,Bhopal,DB City-- Maharana Pratap Nagar,Quick Bites,None,NEW,NEW
Mona's Kitchen,400,North Indian,Bhopal,Hoshangabad Road,Quick Bites,Not rated,-,-
Desi Adda,400,Fast Food,Bhopal,Arera Colony,none,Not rated,-,-
Chination,500,Chinese,Bhopal,Maharana Pratap Nagar,none,Not rated,-,-
Balaji Restaurant,400,North Indian,Bhopal,Peer Gate Area,Quick Bites,Not rated,-,-
Thikana Chai Addiction,250,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,None,NEW,NEW
Pet Pooja 4 U,150,"North Indian,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,None,NEW,NEW
Desi Tapri,350,Fast Food,Bhopal,TT Nagar,Quick Bites,Not rated,-,-
Anjali Chinese Center 2,250,"Chinese,Mughlai",Bhopal,Kohefiza,Quick Bites,Not rated,-,-
Al Abbas Hotel,200,"Fast Food,North Indian",Bhopal,Jhangirabad,Quick Bites,None,NEW,NEW
Food Of India,600,"North Indian,Chinese,South Indian",Bhopal,Habib Ganj,Casual Dining,Not rated,-,-
Honies Kitchen,200,North Indian,Bhopal,BHEL,none,Not rated,-,-
MH-31 in MP-04 Maharashtrian,600,"Maharashtrian,North Indian",Bhopal,Kolar,Casual Dining,Good,3.8,83
Sandwich Dosa Corner,250,South Indian,Bhopal,Hoshangabad Road,Quick Bites,None,NEW,NEW
Parampara Restaurant,200,"North Indian,South Indian",Bhopal,Gulmohar Colony,Quick Bites,Not rated,-,-
Vargis South Indian Corner,200,South Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
Bhopali Chole Bhature,250,North Indian,Bhopal,Jhangirabad,Quick Bites,Not rated,-,-
Samarth Fast Food,200,Fast Food,Bhopal,Maharana Pratap Nagar,Dessert Parlor,Not rated,-,-
Hyderabadi Bakery & Fast Food Cente,200,"Fast Food,Bakery",Bhopal,Kolar,Quick Bites,Not rated,-,-
BS Fast Food & Restaurant,300,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
The Garden Gourmet,300,"Mughlai,Biryani,North Indian,Chinese,Continental",Bhopal,Gulmohar Colony,Quick Bites,Not rated,-,-
Royal Chicken Corner,400,Fast Food,Bhopal,BHEL,Quick Bites,Not rated,-,-
Hotel Smriti Star,250,"Fast Food,North Indian,Chinese",Bhopal,Kolar,Quick Bites,None,NEW,NEW
Milan Indori Nashta,100,"Fast Food,Chinese",Bhopal,Peer Gate Area,Quick Bites,Not rated,-,-
The Sauce Story,300,"Fast Food,Beverages",Bhopal,Hoshangabad Road,Quick Bites,Not rated,-,-
Sai Kripa Divine Food,200,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
Aanika Foods,400,North Indian,Bhopal,Gulmohar Colony,Quick Bites,Not rated,-,-
Jain Ka Namo Namkeen,250,"Street Food,Mithai",Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
The Divine Chocolates,300,Desserts,Bhopal,Peer Gate Area,Dessert Parlor,Not rated,-,-
Sunrise Pure Veg Restaurant,400,North Indian,Bhopal,Kolar,Quick Bites,Not rated,-,-
Calorie Box,250,Bakery,Bhopal,Maharana Pratap Nagar,Bakery,Not rated,-,-
Hotel President,500,"North Indian,Chinese,Continental",Bhopal,Peer Gate Area,Casual Dining,Not rated,-,-
Anuj Restaurant,250,North Indian,Bhopal,BHEL,Casual Dining,Not rated,-,-
Eat & Meet,400,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
The Garrison Restro And Lounge,350,"Fast Food,North Indian,Chinese",Bhopal,Maharana Pratap Nagar,Quick Bites,None,NEW,NEW
Shree Sai Soda,150,"Juices,Beverages,Sandwich",Bhopal,BHEL,Quick Bites,None,NEW,NEW
Hungry's Truck,200,Fast Food,Bhopal,Arera Colony,Quick Bites,Not rated,-,-
Dawat Food Point,200,Fast Food,Bhopal,Gulmohar Colony,Quick Bites,None,NEW,NEW
Sanchi Parlour,200,"Mithai,Beverages",Bhopal,Hoshangabad Road,Sweet Shop,Not rated,-,-
Shankar Hotel,300,North Indian,Bhopal,Arera Colony,Quick Bites,Average,3.4,98
Sanchi Parlour,200,Mithai,Bhopal,Hoshangabad Road,Dessert Parlor,Not rated,-,-
Balaji South Indian Food,200,South Indian,Bhopal,TT Nagar,Quick Bites,Not rated,-,-
Quality Momos,150,Momos,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
"Sanwariya Namkeen , Sweets & Nasta",150,Street Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
Varsha Paratha & Maggie House,100,Fast Food,Bhopal,BHEL,Quick Bites,Not rated,-,-
Hotel Sunshine,500,North Indian,Bhopal,Kohefiza,Casual Dining,Good,3.9,69
Hotel Satya Villas,500,"Chinese,South Indian",Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
Shree Krishna Gaurav Sweets And Namkeen,250,"Mithai,Fast Food",Bhopal,Habib Ganj,Sweet Shop,None,NEW,NEW
Arjun Bhojnalaya And Tifin Center,200,Fast Food,Bhopal,Habib Ganj,Quick Bites,None,NEW,NEW
Shape Cafe,400,"Cafe,Healthy Food",Bhopal,Gulmohar Colony,Café,Not rated,-,-
Chocoteria,400,Bakery,Bhopal,Peer Gate Area,Bakery,None,NEW,NEW
Veg And Chicken Puffs,300,"North Indian,Fast Food",Bhopal,BHEL,Quick Bites,Not rated,-,-
Panj Taara,250,Fast Food,Bhopal,Airport Area,Quick Bites,Not rated,-,-
Mohit Hub,250,Fast Food,Bhopal,Maharana Pratap Nagar,none,None,NEW,NEW
Sanchi Parlour,200,"Desserts,Mithai",Bhopal,Jhangirabad,Quick Bites,Not rated,-,-
Shree Balaji Namkeen,250,North Indian,Bhopal,Peer Gate Area,Quick Bites,None,NEW,NEW
Pulp Addiction,200,North Indian,Bhopal,Gulmohar Colony,Quick Bites,Not rated,-,-
Smart Food,250,"Fast Food,Street Food,Bakery",Bhopal,Aashima Mall-- Hoshangabad Road,Quick Bites,Not rated,-,-
Mona Tiffin Center & Mess Service,300,North Indian,Bhopal,Kolar,Quick Bites,Not rated,-,-
Fresh Meal Basket Mughlai,300,Mughlai,Bhopal,Maharana Pratap Nagar,none,None,NEW,NEW
Hunger Ground,200,Fast Food,Bhopal,Arera Colony,Quick Bites,Not rated,-,-
Sanchi Parlour,200,"Mithai,Beverages",Bhopal,TT Nagar,Quick Bites,Not rated,-,-
Wow Cafe,250,Fast Food,Bhopal,Arera Colony,Quick Bites,Not rated,-,-
Anushka Chinese And Fast Food,150,"Chinese,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
Star Treat,200,Street Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
Shivam's Kitchen,400,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
King Rajma Chawal,300,"North Indian,Street Food",Bhopal,Kolar,none,None,NEW,NEW
Home Kitchen,300,North Indian,Bhopal,Kohefiza,none,Not rated,-,-
Yummy Tummy,500,"Fast Food,Chinese,North Indian",Bhopal,TT Nagar,Quick Bites,Not rated,-,-
Shaikh Hayats Kitchen,250,Indian,Bhopal,Hoshangabad Road,Quick Bites,Not rated,-,-
United Indian Chinese Food,400,"Chinese,Fast Food",Bhopal,BHEL,Quick Bites,None,NEW,NEW
P R Food,250,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,Not rated,-,-
The Taste Factory,300,North Indian,Bhopal,BHEL,Quick Bites,Not rated,-,-
Hotea's Hut,300,Cafe,Bhopal,BHEL,Café,None,NEW,NEW
Balaji's Family Restaurant,400,"North Indian,Biryani,Chinese",Bhopal,BHEL,Casual Dining,Good,3.7,105
AB's Tom and Jerry,200,"Fast Food,Chinese",Bhopal,Gulmohar Colony,Café,Good,3.6,111
Oh! MilkShake,150,"Beverages,Coffee,Burger,Desserts",Bhopal,Gulmohar Colony,Beverage Shop,Very Good,4.0,65
Chai Kaapi,400,"Tea,Biryani,Fast Food,Coffee,Finger Food",Bhopal,Arera Colony,Café,Good,3.9,58
Chappan Bhog,250,Desserts,Bhopal,Gulmohar Colony,Dessert Parlor,Average,3.4,59
Dark Dining Restaurant,150,North Indian,Bhopal,Hoshangabad Road,Casual Dining,Good,3.5,64
Prada Food Zone,300,"North Indian,Chinese",Bhopal,Hoshangabad Road,Quick Bites,Very Good,4.0,60
Burger Buddy,400,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.9,80
Food Stories,550,"Fast Food,Street Food,Chinese,Continental,Beverages",Bhopal,TT Nagar,Casual Dining,Good,3.7,81
Ocean Cafe,500,"Cafe,Burger,Chinese,Continental,Fast Food,North Indian,Sandwich",Bhopal,Gulmohar Colony,Café,Good,3.6,74
Hotel Shikha Palace,500,"North Indian,Coffee and Tea,Chinese,Fast Food,BBQ,Indian,Tea,South Indian",Bhopal,Peer Gate Area,Casual Dining,Good,3.7,105
Hotel Aftab,400,North Indian,Bhopal,Peer Gate Area,Quick Bites,Good,3.5,94
The Barni House,650,"North Indian,Chinese,Continental,Desserts,Italian,Mughlai,Beverages",Bhopal,Gulmohar Colony,Casual Dining,Good,3.9,70
The Highway Kitchen,400,"North Indian,Mughlai,Kebab,Chinese,Pizza,Sandwich,Rolls,Desserts",Bhopal,Hoshangabad Road,Quick Bites,Average,2.9,71
Vogue Restro & Bistro,800,"North Indian,Chinese,Continental,Desserts,Fast Food",Bhopal,Kajlas,Casual Dining,Good,3.9,22
Hot Spot,550,Fast Food,Bhopal,TT Nagar,Quick Bites,Good,3.6,73
Hakeem Hotel,800,"North Indian,Mughlai,Hyderabadi,Biryani,Kebab,Chinese",Bhopal,BHEL,Casual Dining,Average,3.3,77
Shagun's Restaurant,800,"North Indian,Chinese",Bhopal,Peer Gate Area,Casual Dining,Good,3.8,58
New Gazala Hotel,400,"Mughlai,North Indian",Bhopal,Peer Gate Area,Quick Bites,Very Good,4.0,47
Dollson,350,Chinese,Bhopal,Hoshangabad Road,Food Court,Good,3.6,63
Chai Ho Jaye,300,"Fast Food,Tea,Chinese,Sandwich,Street Food,Beverages",Bhopal,Hoshangabad Road,Quick Bites,Good,3.5,66
The Brunch House,200,North Indian,Bhopal,Maharana Pratap Nagar,Casual Dining,Very Good,4.0,40
Hot N Spicy,300,North Indian,Bhopal,TT Nagar,Quick Bites,Good,3.8,75
The Sundown Grill,750,"North Indian,Chinese,Italian,Biryani,Sandwich,Rolls,Beverages",Bhopal,Gulmohar Colony,Casual Dining,Good,3.5,37
The Chicken Express,200,"Fast Food,North Indian",Bhopal,JP Nagar,Quick Bites,Good,3.8,47
Amrita Restaurant,350,"North Indian,Chinese",Bhopal,Gulmohar Colony,Quick Bites,Average,3.4,43
AEM Foods,200,"North Indian,Rajasthani",Bhopal,BHEL,none,Good,3.9,70
BBQ Corner,300,BBQ,Bhopal,Kolar,Quick Bites,Good,3.7,72
Oh My Grill,300,"North Indian,Chinese",Bhopal,Hoshangabad Road,Quick Bites,Average,3.4,41
Kulhadwala,300,"Beverages,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,Average,2.8,60
Out Of Oven,400,Bakery,Bhopal,Airport Area,Bakery,Good,3.8,51
Spicy n' Icy,250,"Fast Food,Chinese,Sandwich,Momos",Bhopal,Peer Gate Area,Quick Bites,Good,3.8,75
The Frozzen Hut | Waffle Hut,400,"Bakery,Fast Food",Bhopal,Gulmohar Colony,Bakery,Good,3.9,70
Hotel Rahi,300,"Chinese,North Indian",Bhopal,JP Nagar,Casual Dining,Good,3.7,44
Orient Lake Treat,800,"Chinese,North Indian,Fast Food",Bhopal,Arera Colony,Casual Dining,Average,2.7,68
Idli And More,200,"South Indian,Chinese,Fast Food",Bhopal,Arera Colony,Quick Bites,Good,3.8,50
Junkyard Cafe,200,"Cafe,Beverages,Fast Food,Chinese,Sandwich",Bhopal,BHEL,Café,Average,3.3,27
Kailash Parbat,500,"Chinese,North Indian,Street Food",Bhopal,TT Nagar,Casual Dining,Good,3.5,62
A2Y Calories,300,"Fast Food,Healthy Food",Bhopal,Maharana Pratap Nagar,Quick Bites,Very Good,4.0,38
Sam's Pizza,400,Pizza,Bhopal,Maharana Pratap Nagar,Food Court,Average,2.9,59
Zam's Fast Food,300,Fast Food,Bhopal,BHEL,Quick Bites,Good,3.8,60
Mama Juice Bar,150,"Juices,Beverages",Bhopal,TT Nagar,Beverage Shop,Good,3.8,33
Sai Bhojanalay Fast Food Centre,250,"North Indian,South Indian,Chinese",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.6,51
Sharma Bhojnalaya,300,North Indian,Bhopal,TT Nagar,Bhojanalya,Good,3.7,65
Sandwich Club,400,"Sandwich,Healthy Food,Beverages",Bhopal,Kohefiza,Quick Bites,Good,3.7,62
SaltWater Restaurant And Pub,1000,"Chinese,Fast Food,Bar Food,BBQ,North Indian,Beverages",Bhopal,TT Nagar,Pub,Good,3.5,34
Hotel Shan E Rahman,500,"North Indian,Mughlai,Biryani,Kebab",Bhopal,BHEL,Quick Bites,Average,3.3,91
Rahul Meena Momos,400,"Momos,Chinese,Street Food,Beverages",Bhopal,Gulmohar Colony,Café,Good,3.9,56
Sandeep Provision,200,Fast Food,Bhopal,Kohefiza,Quick Bites,Very Good,4.0,77
Keventers,400,"Beverages,Ice Cream,Desserts",Bhopal,TT Nagar,Beverage Shop,Good,3.7,54
Al-laziz Restaurant,200,Biryani,Bhopal,JP Nagar,Quick Bites,Good,3.9,13
Shikha Restaurant,300,"Indian,North Indian,South Indian,Chinese,Fast Food",Bhopal,Jhangirabad,Casual Dining,Average,3.2,90
Shahi Durbar,350,"Ice Cream,Desserts",Bhopal,DB City-- Maharana Pratap Nagar,Dessert Parlor,Good,3.9,60
Angithi Restaurant,500,"North Indian,Chinese,Kebab,BBQ,Mughlai",Bhopal,Gulmohar Colony,Casual Dining,Average,3.1,42
Evening Post,400,Mughlai,Bhopal,Airport Area,Quick Bites,Average,2.7,63
Chatkara Fast Food,500,"Chinese,Pizza,South Indian,North Indian",Bhopal,Hoshangabad Road,Quick Bites,Average,3.2,47
Aflatoon,700,"North Indian,Chinese",Bhopal,Gulmohar Colony,Casual Dining,Average,3.4,40
Pooja Shri Bhojnalay,200,North Indian,Bhopal,Maharana Pratap Nagar,Bhojanalya,Good,3.6,24
Ranjit's Lakeview,450,"North Indian,Mughlai,Chinese",Bhopal,TT Nagar,Casual Dining,Good,3.7,50
Raj Darbar,250,North Indian,Bhopal,Arera Colony,Quick Bites,Good,3.7,20
Danish Ice Cream,500,Desserts,Bhopal,TT Nagar,Dessert Parlor,Good,3.7,62
The Good Bowl,350,"Asian,Biryani,North Indian",Bhopal,Gulmohar Colony,none,Good,3.7,24
Kafeela - The Barbeque,300,Fast Food,Bhopal,Arera Colony,Quick Bites,Good,3.6,59
Hakeem hotel,800,"Mughlai,Chinese,North Indian",Bhopal,Gulmohar Colony,Casual Dining,Average,3.0,52
Jalandhar Chaat House,250,"Street Food,Fast Food,Finger Food",Bhopal,Gulmohar Colony,Quick Bites,Average,2.9,45
Khaasiyat,400,"Mughlai,Biryani,Rolls,North Indian",Bhopal,Gulmohar Colony,Quick Bites,Good,3.8,49
Waterville Takeaway,400,"North Indian,Chinese,Fast Food",Bhopal,Kohefiza,Quick Bites,Good,3.8,34
Moti Mahal Delux,800,"North Indian,South Indian",Bhopal,Aashima Mall-- Hoshangabad Road,Casual Dining,Average,3.4,51
Al Zam Zam,300,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.6,208
Cowboy Restaurant & Lounge,800,"North Indian,Mexican,Chinese,Continental",Bhopal,Arera Colony,Casual Dining,Very Good,4.0,319
Tapree House,250,North Indian,Bhopal,Kolar,Quick Bites,Very Good,4.0,248
Nite Cuisine,350,"North Indian,Chinese,Fast Food",Bhopal,Maharana Pratap Nagar,none,Very Good,4.3,221
The Kasbah,700,"North Indian,Chinese",Bhopal,Kolar,Casual Dining,Very Good,4.1,272
Olive & Honey Restaurant,600,"Italian,Fast Food",Bhopal,Kohefiza,Casual Dining,Very Good,4.2,218
Amer Bakery Hut (ABH),400,"Fast Food,South Indian,North Indian,Chinese,Continental,Pizza,Healthy Food,Beverages",Bhopal,TT Nagar,Bakery,Very Good,4.2,221
Hong Kong,550,Chinese,Bhopal,Maharana Pratap Nagar,Casual Dining,Very Good,4.1,317
