NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Banjara Melting Pot,1700,"North Indian,Chinese,Seafood",Bengaluru,Cunningham Road,Casual Dining,Very Good,4.2,482
Delicious Momos,450,"Chinese,Momos",Bengaluru,Kammanahalli,Casual Dining,Very Good,4.0,115
Lazio Steaks & More,1000,"Continental,Chinese,Steak",Bengaluru,Frazer Town,Casual Dining,Very Good,4.0,126
Upsouth,300,South Indian,Bengaluru,Orion East-- Banaswadi,Food Court,Good,3.8,66
Oogway Express,600,"Chinese,Thai,Momos",Bengaluru,JP Nagar,Casual Dining,Good,3.9,352
Venkataramana Nellore Mess,300,"Andhra,South Indian",Bengaluru,HSR,Mess,Good,3.9,100
Akkad Bakkad,600,"North Indian,Chinese",Bengaluru,Electronic City,Casual Dining,Good,3.9,88
Lot Like Crepes & Cafe,600,"Cafe,Continental,Desserts",Bengaluru,Whitefield,Café,Very Good,4.0,22
Hyderabad Biryani,300,Biryani,Bengaluru,Whitefield,Quick Bites,Good,3.5,11
Wok With Chung,1000,"Chinese,Thai",Bengaluru,Marathahalli,Casual Dining,Good,3.8,695
Donne Biriyani Mane,300,Biryani,Bengaluru,Basaveshwara Nagar,Quick Bites,Good,3.8,189
Tadka Punjabi Restaurant,300,North Indian,Bengaluru,Whitefield,Quick Bites,Good,3.5,14
The Litti Company,400,Bihari,Bengaluru,HSR,none,Good,3.7,37
Bearfoot Cafe,600,Cafe,Bengaluru,Koramangala 6th Block,Café,Very Good,4.2,188
RRoyal Rajasthan,500,"Rajasthani,North Indian",Bengaluru,Sarjapur Road,Casual Dining,Very Good,4.2,785
Ajwa Thalassery Biryani,500,Biryani,Bengaluru,Sarjapur Road,Quick Bites,Good,3.8,48
New Krishna Sagar,300,"South Indian,North Indian",Bengaluru,Jakkur,Quick Bites,Very Good,4.1,89
Nandanam Restaurant,400,"North Indian,South Indian",Bengaluru,Electronic City,none,Good,3.8,64
The Nosh House,600,"Italian,Salad,Desserts",Bengaluru,Sarjapur Road,none,Very Good,4.3,240
Kolkata Famous Kati Rolls,200,"Fast Food,Rolls",Bengaluru,Hebbal,Kiosk,Good,3.8,82
Mast Punjabi,250,"North Indian,Chinese",Bengaluru,Jakkur,Quick Bites,Good,3.6,151
Andhra Express,300,"Andhra,Biryani,North Indian,Beverages",Bengaluru,CV Raman Nagar,none,Good,3.7,36
Cold Smith Ice Creams,450,"Ice Cream,Desserts,Beverages",Bengaluru,Yelahanka,Dessert Parlor,Very Good,4.0,124
Gowdru Biryani Nati Style,250,"Biryani,North Indian",Bengaluru,Nagarbhavi,Food Truck,None,NEW,NEW
Samosa Party,150,"Street Food,Fast Food",Bengaluru,Koramangala 5th Block,Quick Bites,Very Good,4.0,60
Al Ameen Rolls Corner,200,Rolls,Bengaluru,Kammanahalli,Quick Bites,Good,3.7,22
Savannah's Naati Manae,200,South Indian,Bengaluru,Bommanahalli,Quick Bites,None,NEW,NEW
Mango Tree Grand,700,"Andhra,North Indian",Bengaluru,Bellandur,Quick Bites,Good,3.8,118
Regency Park,700,"North Indian,Chinese,Seafood,Rolls",Bengaluru,Kammanahalli,Casual Dining,Good,3.6,151
Punjabi Corner,250,"North Indian,Chinese",Bengaluru,Bannerghatta Road,Quick Bites,Good,3.9,207
New Hilal Restaurant,700,"North Indian,Chinese,Mughlai",Bengaluru,Shivajinagar,Casual Dining,Very Good,4.0,114
Halli Mane Rotti,150,South Indian,Bengaluru,Indiranagar,Quick Bites,Good,3.5,12
Meghana Biryani,800,"North Indian,Chinese",Bengaluru,Bellandur,Casual Dining,Poor,2.3,244
South House,800,"South Indian,Biryani",Bengaluru,Brookefield,Casual Dining,Very Good,4.1,125
Butterly,450,"Cafe,Bakery,Beverages",Bengaluru,Bannerghatta Road,Café,Good,3.9,116
Sri Vishnu Park,350,"South Indian,North Indian,Chinese",Bengaluru,BTM,Casual Dining,Good,3.9,114
Sri Sai Palace,300,"South Indian,North Indian,Chinese,Fast Food",Bengaluru,Whitefield,Quick Bites,Good,3.5,103
Karavali Grand,600,"North Indian,Seafood",Bengaluru,JP Nagar,Casual Dining,Average,3.4,29
Kundana,800,"Andhra,Biryani",Bengaluru,Bannerghatta Road,Casual Dining,Good,3.8,143
Giridhari's,150,South Indian,Bengaluru,HBR Layout,Quick Bites,None,NEW,NEW
Hotel Maa Durga,200,"North Indian,Chinese,South Indian",Bengaluru,Ejipura,Quick Bites,None,NEW,NEW
Nandhini Paradise,650,"Andhra,Biryani,South Indian,North Indian,Chinese",Bengaluru,JP Nagar,Casual Dining,Good,3.7,932
Andhra Vindu,800,"Andhra,Biryani,Mughlai",Bengaluru,Yelahanka,Casual Dining,Very Good,4.0,299
Peace Restaurant,500,"Chinese,Tibetan,North Indian,Momos",Bengaluru,Shanti Nagar,Casual Dining,Average,2.9,114
Srinathji's,750,"North Indian,Chinese,Continental,Street Food",Bengaluru,More MegaStore-- Marathahalli,Casual Dining,Good,3.9,676
UBQ By Barbeque Nation,450,"North Indian,BBQ,Biryani,Kebab",Bengaluru,Rajajinagar,none,Good,3.8,22
Gurukrupa Paratha House,400,"North Indian,Chinese",Bengaluru,Old Airport Road,Quick Bites,Good,3.9,649
Napoli Italian Bistro,1200,"Italian,Mexican,Continental,Pizza",Bengaluru,HSR,Casual Dining,Very Good,4.1,1082
Ghee Positive,200,"Fast Food,Chinese",Bengaluru,Koramangala 8th Block,Quick Bites,Good,3.9,57
The Ants Cafe & Store,800,"Cafe,Italian,Fast Food",Bengaluru,Indiranagar,Café,Good,3.9,1387
Ruchi Sagar,250,"South Indian,North Indian,Chinese,Juices",Bengaluru,Electronic City,Quick Bites,Very Good,4.0,274
Big Mummy,400,"Fast Food,Biryani",Bengaluru,Indiranagar,Quick Bites,Very Good,4.0,227
Fresh Veg,300,"Street Food,North Indian",Bengaluru,New BEL Road,Quick Bites,Average,2.8,100
Mr. Singh Da Dhaba,300,"North Indian,Chinese",Bengaluru,Kumaraswamy Layout,Quick Bites,Good,3.7,242
Tandoor Hut,700,"North Indian,Mughlai,Chinese,Rolls",Bengaluru,Koramangala 5th Block,Casual Dining,Very Good,4.1,1009
Gullu's Chat,250,"Fast Food,Street Food,Juices",Bengaluru,Seshadripuram,Quick Bites,Good,3.7,610
Sagar Samrat,400,"North Indian,Chinese,South Indian",Bengaluru,New BEL Road,Casual Dining,Good,3.7,124
New Prashanth Hotel,750,"South Indian,Biryani,Chinese,North Indian",Bengaluru,Jayanagar,Casual Dining,Good,3.7,148
Taaza Mithai,100,"Mithai,Street Food",Bengaluru,JP Nagar,Sweet Shop,Very Good,4.0,52
Royal Andaaz,900,"South Indian,North Indian,Chinese,Desserts",Bengaluru,Mysore Road,Casual Dining,Very Good,4.1,353
Momo Rice Noodles,600,"Chinese,Momos",Bengaluru,Domlur,Quick Bites,Average,3.2,90
Sri Krishna Aramane,350,"South Indian,North Indian,Chinese,Fast Food",Bengaluru,Kumaraswamy Layout,Quick Bites,Good,3.8,46
Donne Biriyani Angadi Mane,250,"South Indian,Biryani",Bengaluru,Rajajinagar,Quick Bites,Good,3.8,272
Haagen Dazs,800,"Ice Cream,Desserts",Bengaluru,Koramangala 7th Block,Dessert Parlor,Good,3.9,82
I Cool,150,"Juices,Fast Food",Bengaluru,JP Nagar,Quick Bites,Very Good,4.0,81
Maa Bhook Lagi,400,North Indian,Bengaluru,Whitefield,none,Good,3.9,923
Sanju's Super Kitchen,400,"Fast Food,Burger,Pizza,Sandwich",Bengaluru,Kammanahalli,none,Good,3.6,7
Juice Hub,150,"Beverages,Juices",Bengaluru,Koramangala 1st Block,Beverage Shop,None,NEW,NEW
Chicken Express,200,Fast Food,Bengaluru,Bommanahalli,Quick Bites,Average,3.4,7
King Of Spices,500,"South Indian,North Indian,Chinese,Biryani,Beverages",Bengaluru,Whitefield,Casual Dining,Good,3.8,36
Soup Station,300,"Sandwich,Salad",Bengaluru,Vega City-- Bannerghatta Road,Quick Bites,Good,3.8,16
Parrattha Ssinghh,250,North Indian,Bengaluru,Bellandur,Quick Bites,Very Good,4.0,44
Awesome Foods,300,"Chinese,North Indian",Bengaluru,BTM,Quick Bites,Good,3.7,30
Kolhapuri Chaats,100,Street Food,Bengaluru,BTM,Quick Bites,None,NEW,NEW
Cafe Oleiva,300,Cafe,Bengaluru,Thippasandra,Café,Good,3.5,11
Cheffu N Stuffu,650,"Continental,Italian",Bengaluru,Rajarajeshwari Nagar,Casual Dining,Very Good,4.2,520
Biriyani Paradise,450,"Biryani,North Indian,Chettinad",Bengaluru,Yeshwantpur,Quick Bites,Average,3.4,213
BDBD Banashri Davangere Benne Dose Hotel,150,South Indian,Bengaluru,Vijay Nagar,Quick Bites,Good,3.6,23
Grand Cafe Restaurant,250,"South Indian,Chinese",Bengaluru,Vasanth Nagar,Quick Bites,None,NEW,NEW
Udupi Upahar,200,South Indian,Bengaluru,Nagawara,Quick Bites,None,NEW,NEW
Saffron Vegetarian Cuisine,700,"North Indian,Continental,Chinese,Mexican,Italian",Bengaluru,Banaswadi,Casual Dining,Very Good,4.0,673
Sri Udupi Food Hub,500,"South Indian,North Indian,Chinese,Street Food,Beverages",Bengaluru,Jayanagar,Casual Dining,Very Good,4.1,181
The Bridge Walk Cafe,500,"Cafe,Continental",Bengaluru,Kengeri,Café,Good,3.8,77
B Bhagat Tarachand,700,"North Indian,Chinese,Street Food,Beverages",Bengaluru,City Market,Casual Dining,Very Good,4.2,191
Donne Biryani Angadi Mane,250,"Biryani,Chinese",Bengaluru,RT Nagar,Quick Bites,Good,3.6,130
A1 Star Biryani,150,"Biryani,Chinese",Bengaluru,Bannerghatta Road,Quick Bites,None,NEW,NEW
Hunan,1100,"Chinese,Thai,Momos",Bengaluru,New BEL Road,Casual Dining,Very Good,4.0,821
Wokanaka - The Casual Chinese Pitstop,500,"Asian,Chinese,Thai,Seafood,Momos",Bengaluru,Kalyan Nagar,Casual Dining,Very Good,4.1,230
Khyma Biryani,600,Biryani,Bengaluru,Kalyan Nagar,Casual Dining,Very Good,4.0,250
Bearful,1000,"Continental,North Indian,Chinese,Pizza",Bengaluru,Sarjapur Road,Casual Dining,Good,3.8,185
Green Hyderabad Biryani House,800,"Biryani,Hyderabadi,Andhra,North Indian",Bengaluru,Whitefield,Casual Dining,Good,3.8,440
Zeeshan,700,"North Indian,Kebab,Biryani,Rolls",Bengaluru,Marathahalli,Quick Bites,Good,3.6,94
Crave Bit Cafe,600,Cafe,Bengaluru,JP Nagar,Café,Good,3.7,17
Cuppa Cafe,400,"Cafe,Fast Food",Bengaluru,Yeshwantpur,Café,Average,3.3,5
Suvarna Sree Food Paradise,400,"Andhra,Biryani,South Indian,North Indian,Chinese",Bengaluru,Banaswadi,Quick Bites,Good,3.9,71
Boss N Dine,650,"North Indian,Chinese,Biryani",Bengaluru,Nagarbhavi,Casual Dining,None,NEW,NEW
Khan Saheb Grills and Rolls,400,"Fast Food,Rolls",Bengaluru,Indiranagar,Quick Bites,Very Good,4.0,1078
The Good Bowl,500,"Asian,Biryani,North Indian",Bengaluru,Thippasandra,none,Good,3.7,21
Zatar House,400,"South Indian,North Indian,Chinese",Bengaluru,Electronic City,Casual Dining,Good,3.8,68
CakeZone,500,"Bakery,Desserts",Bengaluru,Indiranagar,Bakery,Very Good,4.1,702
Recipe Box,400,"Chinese,Beverages",Bengaluru,Electronic City,Quick Bites,Good,3.8,57
Bottle Breacher,1200,"Italian,Continental",Bengaluru,JP Nagar,Casual Dining,Very Good,4.2,1267
Delixious,200,"North Indian,Fast Food",Bengaluru,New BEL Road,none,None,NEW,NEW
Ovenstory Pizza,800,Pizza,Bengaluru,RT Nagar,none,Very Good,4.0,61
Kasol Cafe,400,"Bengali,Continental",Bengaluru,Indiranagar,Quick Bites,Good,3.9,38
Pethfull,300,"Italian,Mexican,North Indian",Bengaluru,Yelahanka,none,Good,3.6,14
The Humming Tree,2000,"Fast Food,European",Bengaluru,Indiranagar,Lounge,Very Good,4.0,2449
Punjabi Swag,500,North Indian,Bengaluru,BTM,Casual Dining,Good,3.9,769
Biggies Burger 'n' More,400,"Cafe,Burger,Fast Food",Bengaluru,Indiranagar,Café,Very Good,4.3,207
Temptation,500,North Indian,Bengaluru,Whitefield,Quick Bites,Good,3.9,58
Dilli Galli,200,North Indian,Bengaluru,Whitefield,Quick Bites,Good,3.6,45
Roll Delight,150,"Chinese,Fast Food",Bengaluru,Jakkur,Quick Bites,None,NEW,NEW
Vegetarea,250,South Indian,Bengaluru,Electronic City,none,Good,3.9,46
South Idlis,150,South Indian,Bengaluru,Rajajinagar,Quick Bites,Very Good,4.0,295
Chaat Street,250,"Street Food,North Indian",Bengaluru,Kalyan Nagar,Quick Bites,Very Good,4.0,501
Punjab Xpress,300,North Indian,Bengaluru,BTM,Quick Bites,None,NEW,NEW
Frinza,300,"Bakery,Desserts",Bengaluru,Whitefield,none,None,NEW,NEW
Cafe Alchemist,300,"Fast Food,Juices",Bengaluru,BTM,Quick Bites,Good,3.8,63
Cake Town Cafe,500,"Bakery,Desserts",Bengaluru,Sarjapur Road,Bakery,Good,3.9,84
Flavours Hut,550,"Kerala,North Indian,Chinese,Seafood",Bengaluru,HSR,Casual Dining,Good,3.7,19
Spicy Corner,250,"Street Food,Fast Food",Bengaluru,Jeevan Bhima Nagar,Quick Bites,Good,3.9,194
Quickie's,200,"Fast Food,Rolls",Bengaluru,Seshadripuram,Quick Bites,Very Good,4.0,92
Dine Spot,700,"North Indian,Biryani,Chinese,Kerala,Arabian,Beverages",Bengaluru,Yelahanka,Casual Dining,Very Good,4.0,179
Cafe Madhura,200,South Indian,Bengaluru,HSR,Quick Bites,Good,3.9,67
Kesar Rajasthani Parotha Point,200,"North Indian,Rajasthani",Bengaluru,Basavanagudi,Quick Bites,Good,3.9,35
The Rich Crust,600,"Cafe,European,Continental",Bengaluru,Sahakara Nagar,Café,Good,3.9,47
Kuttanadu,700,"Kerala,Chinese,Seafood,North Indian",Bengaluru,HSR,Casual Dining,Average,2.9,266
Udupi Nalapaka,400,"South Indian,North Indian,Chinese",Bengaluru,Bellandur,Quick Bites,Good,3.9,44
Wok Chow,300,"Chinese,Thai,Momos",Bengaluru,Sanjay Nagar,Quick Bites,Very Good,4.0,175
Loafers,500,"North Indian,Chinese,Biryani",Bengaluru,Whitefield,none,Good,3.6,13
Royal Hyderabadi Nights,400,Hyderabadi,Bengaluru,BTM,none,Not rated,-,-
Tandoor Hub & Golmaal Paratha,500,North Indian,Bengaluru,BTM,Quick Bites,Average,3.2,4
White Olives,300,"Chinese,North Indian",Bengaluru,Thippasandra,none,Average,3.4,32
Eat Well,500,"Chinese,North Indian",Bengaluru,Koramangala 6th Block,Quick Bites,Average,3.0,34
Celeste's Kitchen,400,"Chinese,Fast Food,North Indian",Bengaluru,Domlur,none,Average,3.3,5
Desi Urbane,450,"North Indian,Chinese,Biryani",Bengaluru,BTM,Quick Bites,Good,3.6,108
Big Box Theory,550,"Salad,Healthy Food,Fast Food",Bengaluru,Ejipura,none,Good,3.6,11
Timeless EatOut,300,South Indian,Bengaluru,Vasanth Nagar,none,None,Opening,Opening
Hunger Buds,250,North Indian,Bengaluru,BTM,Quick Bites,Good,3.5,10
Alechemy,1500,North Indian,Bengaluru,BTM,Casual Dining,None,Opening,Opening
Chaavadi,750,"North Indian,Biryani,Seafood,Chinese,Mangalorean",Bengaluru,Indiranagar,Casual Dining,Good,3.7,38
Night Diaries,300,North Indian,Bengaluru,Whitefield,Quick Bites,Average,3.1,16
Eaternet,300,"North Indian,Chinese,Street Food",Bengaluru,BTM,Quick Bites,Good,3.6,24
Sunshadow.in,400,"North Indian,Chinese",Bengaluru,Kaggadasapura,none,Good,3.5,10
Midnight Hunger Project,300,"North Indian,South Indian,Chinese",Bengaluru,New BEL Road,none,Average,3.1,6
Mast Biryani - Fresh Indian Kitchen,500,"Biryani,North Indian,Mughlai,Fast Food",Bengaluru,Bellandur,none,Average,3.2,4
Midowl,300,North Indian,Bengaluru,KR Puram,none,Good,3.7,26
Brown Box,400,"North Indian,Chinese",Bengaluru,HSR,none,Not rated,-,-
Hotel Nisarga Restaurant,300,"Chinese,North Indian",Bengaluru,Whitefield,Quick Bites,Average,3.2,6
Malabar Restaurant,400,"Kerala,Chinese,North Indian",Bengaluru,Mysore Road,Quick Bites,Average,3.1,7
Malabar Mint,700,"Kerala,North Indian,Chinese",Bengaluru,Koramangala 5th Block,Casual Dining,Average,3.4,39
Hangout Junction,400,"North Indian,Chinese,South Indian",Bengaluru,Whitefield,Quick Bites,Good,3.6,28
Box of Biryani,400,"Biryani,North Indian,Kebab",Bengaluru,Koramangala 6th Block,none,Good,3.5,9
Xpress Kitchen,500,"North Indian,Chinese",Bengaluru,Electronic City,none,Average,3.3,8
French Bakery,250,"Desserts,Bakery,Beverages",Bengaluru,BTM,none,Average,3.3,7
The Biryani Story,600,"Biryani,North Indian,Chinese,Mughlai",Bengaluru,BTM,Casual Dining,Very Good,4.3,75
Santhrupthi Halli Mane,500,"North Indian,Chinese,South Indian",Bengaluru,BTM,Quick Bites,Not rated,-,-
Slice of Spice,400,"North Indian,Chinese",Bengaluru,Bannerghatta Road,Quick Bites,Average,3.1,4
Habib's Biryani,400,Biryani,Bengaluru,Indiranagar,none,Good,3.6,11
Kabab Bite,400,"North Indian,Chinese,Biryani",Bengaluru,New BEL Road,Quick Bites,Not rated,-,-
Mom's Kitchen,300,North Indian,Bengaluru,HSR,none,Not rated,-,-
Wish Pot,300,"North Indian,Continental",Bengaluru,Whitefield,none,Average,3.4,8
Gowdara Naati Mane,500,"South Indian,Biryani,Mangalorean",Bengaluru,Residency Road,Quick Bites,Average,3.4,7
Mast Biryani - Night Express,500,"North Indian,Biryani,Fast Food",Bengaluru,Marathahalli,none,Good,3.5,17
1TO3 Kitchen,800,"North Indian,Chinese,Continental,Italian,South Indian",Bengaluru,Marathahalli,none,Average,3.1,11
Kebab Ganj,300,"Kebab,Rolls",Bengaluru,Koramangala 6th Block,none,Average,3.4,6
Sub Spot,400,"Salad,Sandwich",Bengaluru,Koramangala 6th Block,none,Average,3.3,4
Delly Belly,400,"North Indian,Mughlai",Bengaluru,Koramangala 6th Block,none,Average,3.2,5
Chai Nama,200,"Fast Food,Tea",Bengaluru,Koramangala 6th Block,none,Not rated,-,-
Chicken Shawarma Hub,250,"Fast Food,Arabian,Beverages",Bengaluru,Bellandur,none,Average,3.1,14
NH7 Resto Pub,1400,"Andhra,Chinese,Continental",Bengaluru,The Sahar Pavilion-- Electronic City,Casual Dining,Average,3.3,6
Healthy Yummy Food Restaurant,900,"Beverages,North Indian,Chinese,Italian",Bengaluru,HSR,Casual Dining,Good,3.6,16
Hungry Bowl,500,"North Indian,Chinese,Italian",Bengaluru,Koramangala 5th Block,none,Good,3.5,51
Tindipotha,300,"South Indian,Biryani,Chinese,North Indian",Bengaluru,Kammanahalli,Quick Bites,Not rated,-,-
Egg D,300,"North Indian,South Indian,Mexican",Bengaluru,Koramangala 1st Block,none,None,Opening,Opening
Raees Restaurant,500,"Chinese,North Indian,South Indian",Bengaluru,Banaswadi,Casual Dining,Average,3.3,6
Food County,400,"Continental,South Indian,Chinese,Juices",Bengaluru,Uttarahalli,none,None,Opening,Opening
Midnight Foodie,250,North Indian,Bengaluru,Marathahalli,none,Not rated,-,-
Madiha Biryani House,450,"Biryani,North Indian,Beverages",Bengaluru,Electronic City,none,Good,3.5,13
Creamiester Ice Creams,300,"Desserts,Ice Cream,Beverages",Bengaluru,Koramangala 4th Block,Dessert Parlor,Not rated,-,-
Doner Bel,400,"Turkish,Chinese",Bengaluru,New BEL Road,Quick Bites,Average,3.4,63
Bhaiyajees,300,"North Indian,South Indian",Bengaluru,Richmond Road,none,Good,3.7,16
Happy Plate,400,"North Indian,Chinese,South Indian,Fast Food",Bengaluru,Koramangala 6th Block,Quick Bites,Good,3.7,54
Game Of Pizzas,500,Italian,Bengaluru,Koramangala 4th Block,none,Good,3.7,16
Ghar Ki Biryani,200,Biryani,Bengaluru,Marathahalli,Quick Bites,Not rated,-,-
Heaven Biryani And Shawarma,350,"North Indian,Chinese,Biryani",Bengaluru,Banaswadi,Quick Bites,Not rated,-,-
Garden Hotel,400,"North Indian,Chinese,South Indian",Bengaluru,Koramangala 1st Block,Quick Bites,Not rated,-,-
Bangalore Express,300,"Bengali,Chinese,Seafood",Bengaluru,Thippasandra,none,Not rated,-,-
The Chef,250,North Indian,Bengaluru,Bannerghatta Road,Quick Bites,Not rated,-,-
Kebabs,300,"Arabian,North Indian",Bengaluru,RT Nagar,Quick Bites,None,NEW,NEW
Downstreet,300,"South Indian,North Indian,Arabian,Chinese",Bengaluru,Jalahalli,Quick Bites,None,NEW,NEW
Mom's Flavor,400,"North Indian,Chinese",Bengaluru,Indiranagar,none,None,NEW,NEW
Pakodewaala,150,Street Food,Bengaluru,New BEL Road,Quick Bites,None,NEW,NEW
STFU,500,"Continental,Biryani,North Indian,Fast Food",Bengaluru,Indiranagar,none,None,Opening,Opening
Basmati Bar & Restaurant,800,"North Indian,Chinese,Biryani",Bengaluru,Electronic City,Casual Dining,None,NEW,NEW
Home Made Snacks,100,Street Food,Bengaluru,Sarjapur Road,Quick Bites,None,Opening,Opening
Hogger's Planet,300,"Chinese,North Indian,South Indian",Bengaluru,Brookefield,Quick Bites,None,Opening,Opening
New Thakuri Kitchen,400,"North Indian,Chinese",Bengaluru,Marathahalli,none,None,Opening,Opening
Apna Desi Rasoi,300,"North Indian,South Indian",Bengaluru,Marathahalli,none,None,NEW,NEW
Mummy De Parathe,300,North Indian,Bengaluru,New BEL Road,Quick Bites,None,NEW,NEW
The Pizza Place,400,"Pizza,Beverages",Bengaluru,Koramangala 1st Block,none,None,NEW,NEW
The Aroma Fox,350,"North Indian,Chinese,Biryani,Fast Food,Beverages",Bengaluru,HSR,none,None,NEW,NEW
In a Hot BOx - Wafa'z Kitchen,450,"Mughlai,North Indian",Bengaluru,Ejipura,none,None,NEW,NEW
Tehzeeb,0,South Indian,Bengaluru,Bommanahalli,Quick Bites,None,NEW,NEW
Homies Cafe,250,"Continental,Chinese,Fast Food,Beverages",Bengaluru,Kammanahalli,Quick Bites,None,NEW,NEW
Bro Foodys,250,"Biryani,Kebab,Bakery,Chinese,Fast Food,Ice Cream,Beverages,North Indian",Bengaluru,Marathahalli,Quick Bites,None,NEW,NEW
Hanumanth Dosa Camp,300,"North Indian,South Indian,Chinese,Hyderabadi",Bengaluru,ITPL Main Road-- Whitefield,Quick Bites,None,NEW,NEW
Hunger Genie,450,"North Indian,Chinese,Biryani",Bengaluru,Sarjapur Road,none,None,NEW,NEW
Polar Cafe,250,"Beverages,Fast Food",Bengaluru,Ulsoor,none,None,Opening,Opening
Schezwan Restaurant,400,Chinese,Bengaluru,BTM,Quick Bites,None,NEW,NEW
Chaat Ka Chaska,250,"Fast Food,Beverages,Desserts",Bengaluru,Electronic City,Quick Bites,None,NEW,NEW
Grub by 3G's,1500,"Continental,North Indian",Bengaluru,Malleshwaram,Casual Dining,Average,3.3,4
Bombay Kulfi,150,"Desserts,Ice Cream",Bengaluru,Koramangala 1st Block,Dessert Parlor,Not rated,-,-
Wow Biryani,400,Biryani,Bengaluru,Sanjay Nagar,none,None,Opening,Opening
Fine Food Broast,300,"North Indian,Arabian,Chinese,Juices,Beverages,Desserts",Bengaluru,Kaggadasapura,Quick Bites,Not rated,-,-
Ludhiana Junction,300,"South Indian,Rajasthani",Bengaluru,Koramangala 3rd Block,none,Not rated,-,-
Pizza Theatre,400,"Pizza,Fast Food",Bengaluru,Thippasandra,Quick Bites,Not rated,-,-
New Udupi Grand,300,"North Indian,South Indian,Chinese",Bengaluru,Kalyan Nagar,Quick Bites,Not rated,-,-
Naati Chief Kitchen,300,South Indian,Bengaluru,Hennur,none,Not rated,-,-
SM Fast Food,300,"South Indian,North Indian",Bengaluru,Kalyan Nagar,Quick Bites,Not rated,-,-
Epic Biryani,300,"Biryani,Kebab",Bengaluru,Whitefield,none,Not rated,-,-
Hunger Box,400,"North Indian,Chinese",Bengaluru,Marathahalli,none,Not rated,-,-
Cafe Hops,300,"Desserts,Bakery",Bengaluru,JP Nagar,Dessert Parlor,Good,3.7,24
Nightfork,500,"Chinese,Biryani,Pizza,Italian,North Indian",Bengaluru,Koramangala 6th Block,none,Good,3.7,125
Cakoholic,650,"Bakery,Desserts",Bengaluru,Basavanagudi,Bakery,Not rated,-,-
Express Food Delivery,500,"North Indian,Chinese",Bengaluru,Ulsoor,none,Average,2.8,38
Belly Doze,600,"North Indian,Mughlai,Chinese",Bengaluru,New BEL Road,none,Good,3.6,31
The Sweet Spot,300,Desserts,Bengaluru,Eat Street-- Koramangala 6th Block,Dessert Parlor,Very Good,4.0,158
TGS Retails,600,"Bakery,Desserts",Bengaluru,HSR,none,Average,3.3,4
Flavours24,250,"Desserts,Ice Cream",Bengaluru,Marathahalli,Dessert Parlor,Average,3.3,16
Choconut Cafe,250,"Fast Food,Beverages",Bengaluru,Electronic City,Quick Bites,Average,3.4,6
Hunger House 32,300,"North Indian,Chinese",Bengaluru,Ejipura,Quick Bites,None,Opening,Opening
Nitara Muticuisine Kitchen,300,"North Indian,South Indian",Bengaluru,Electronic City,Quick Bites,Not rated,-,-
Master Of Kebab,450,"Kebab,Arabian,Afghan",Bengaluru,Whitefield,Quick Bites,Not rated,-,-
Bangalore Kabab Centre,250,"North Indian,Chinese",Bengaluru,RT Nagar,none,Not rated,-,-
Delhi To Hotel,350,"North Indian,Chinese",Bengaluru,Marathahalli,Quick Bites,Not rated,-,-
Sunrise Family Restaurant,500,"North Indian,South Indian,Chinese",Bengaluru,Whitefield,Casual Dining,Not rated,-,-
Altaj Restaurant,700,"North Indian,Chinese",Bengaluru,Rajajinagar,Casual Dining,Average,3.4,7
Remos Kitchen,400,"Fast Food,Burger",Bengaluru,Kammanahalli,none,Not rated,-,-
Cupcake Bliss,250,Bakery,Bengaluru,Koramangala 7th Block,none,Not rated,-,-
Two States,250,"North Indian,South Indian,Chinese,Street Food",Bengaluru,BTM,Quick Bites,Good,3.5,5
Black Rock Cafe,500,Cafe,Bengaluru,Marathahalli,Café,Good,3.5,22
Chinese Street,600,"Chinese,Beverages,Continental",Bengaluru,KR Puram,Casual Dining,None,Opening,Opening
TANGELO & K CAFE,550,"Continental,North Indian,Chinese,Beverages",Bengaluru,Jalahalli,Casual Dining,Not rated,-,-
Chick City,200,"North Indian,South Indian,Chinese",Bengaluru,ITPL Main Road-- Whitefield,Quick Bites,Not rated,-,-
Five Star New Ambur Biryani,300,"Biryani,North Indian,Kebab,Chinese",Bengaluru,BTM,Quick Bites,Not rated,-,-
Biryani Treat,400,Biryani,Bengaluru,Bellandur,Quick Bites,Not rated,-,-
Biryani treat,350,Biryani,Bengaluru,HSR,none,None,Opening,Opening
Utopia,550,"North Indian,Chinese",Bengaluru,Marathahalli,Casual Dining,Average,2.8,59
Crumbs n Creams,500,"Bakery,Desserts",Bengaluru,CV Raman Nagar,Bakery,Average,3.4,9
Day N Night Kitchen,450,"Biryani,Chinese,North Indian",Bengaluru,BTM,none,Average,3.2,34
BBQ Nation Delivery,800,"BBQ,Mughlai",Bengaluru,Whitefield,none,None,NEW,NEW
Sethi's,600,"North Indian,Hyderabadi",Bengaluru,Whitefield,none,None,NEW,NEW
Aroma's Of India,500,"Mughlai,North Indian",Bengaluru,Jakkur,Quick Bites,Average,3.1,4
Night Food Express,250,"North Indian,Rolls,Chinese,Biryani",Bengaluru,Jakkur,none,Good,3.5,19
Durbar Greens Family Restaurant,700,"North Indian,Chinese,South Indian",Bengaluru,Hosur Road,Casual Dining,Good,3.6,10
