NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Egg 11,300,Fast Food,Ahmedabad,Bopal,Quick Bites,Average,3.0,4
Chakh De,300,Street Food,Ahmedabad,Food Junction-- Bodakdev,Quick Bites,Not rated,-,-
Akki's Magic Food,300,Fast Food,Ahmedabad,Paldi,none,Average,3.1,5
Shree Anjani Nandan,400,"Gujarati,North Indian",Ahmedabad,Bodakdev,Dhaba,Not rated,-,-
Hotel Joshi,250,Fast Food,Ahmedabad,Bopal,Quick Bites,Not rated,-,-
Desi Tadka,250,Gujarati,Ahmedabad,SBR Social-- Bodakdev,Food Court,Not rated,-,-
Haridarshan Restaurant,200,"North Indian,South Indian,Chinese",Ahmedabad,Bapunagar,Quick Bites,Not rated,-,-
Chasko Fast Food,400,"North Indian,South Indian,Chinese",Ahmedabad,Chopati-- Sector 16,Food Court,None,NEW,NEW
Jai Jalaram Kathiyawadi,400,"North Indian,Gujarati,Rajasthani",Ahmedabad,Prahlad Nagar,Quick Bites,Average,3.1,4
Vinisha Muskaban Centre & Tiffin Services,400,Chinese,Ahmedabad,Satellite,none,Average,3.1,5
Murlidhar Corner,400,Fast Food,Ahmedabad,Vatva,Quick Bites,Average,3.0,5
Night Food Lovers,300,North Indian,Ahmedabad,Navrangpura,none,Average,3.1,5
AL Food Studio,250,"Street Food,Chinese,South Indian",Ahmedabad,Ambavadi,Quick Bites,Not rated,-,-
JK Fast Food,200,Fast Food,Ahmedabad,Paldi,none,Average,3.1,5
Dosavala,200,South Indian,Ahmedabad,Adalaj,Quick Bites,Not rated,-,-
Food Eleven,400,North Indian,Ahmedabad,Satellite,Quick Bites,Not rated,-,-
Hayoc,400,Fast Food,Ahmedabad,Paldi,none,Not rated,-,-
Mahalaxmi Bhaji Pav,300,"Street Food,Fast Food",Ahmedabad,SBR Social-- Bodakdev,Food Court,Not rated,-,-
A1 Bakers,250,Bakery,Ahmedabad,Ghatlodia,Bakery,Not rated,-,-
Lucky Fast Food,400,Fast Food,Ahmedabad,Nikol,Quick Bites,None,NEW,NEW
Dilli Top99,700,North Indian,Ahmedabad,Airport Gandhinagar Highway,Quick Bites,Not rated,-,-
Shiv Shakti Dalbati,400,"North Indian,Gujarati,Fast Food",Ahmedabad,Gota,Dhaba,None,NEW,NEW
Bon Pizza,500,Pizza,Ahmedabad,Bopal,Quick Bites,Average,3.0,4
Chillies,300,North Indian,Ahmedabad,Food Junction-- Bodakdev,Quick Bites,Average,3.0,4
Eat Street Restro,300,Chinese,Ahmedabad,Chandkheda,Quick Bites,None,NEW,NEW
Jalaram Tiffin Services,200,Gujarati,Ahmedabad,Vastrapur,none,Not rated,-,-
