NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Lindz Cafe,300,"Cafe,Bakery",Coimbatore,Peelamedu,Café,Good,3.5,34
Tosai,300,South Indian,Coimbatore,RS Puram,Casual Dining,Good,3.5,13
Mirchi Chaats,300,Street Food,Coimbatore,Town Hall,Quick Bites,Good,3.5,25
Eatalyian Pizza,400,Pizza,Coimbatore,Peelamedu,Quick Bites,Good,3.5,20
Hotel Nalan,300,South Indian,Coimbatore,Ramanathapuram,Casual Dining,Good,3.9,43
Vignesh Canteen,200,South Indian,Coimbatore,RS Puram,Quick Bites,Good,3.8,55
Hotel Chola,100,"South Indian,North Indian",Coimbatore,RS Puram,Quick Bites,Good,3.5,33
Nukkad,200,Street Food,Coimbatore,Ramanathapuram,Quick Bites,Average,3.4,25
Miami Juice World,150,"Juices,Beverages,Street Food",Coimbatore,Town Hall,Beverage Shop,Average,3.4,17
Vikash Mithai Mandir,150,Street Food,Coimbatore,Saibaba Colony,Quick Bites,Good,3.7,36
Hotel Cocaraco,200,Fast Food,Coimbatore,Saravanampatty,Quick Bites,Average,3.2,16
Varakkappi,200,"Biryani,South Indian",Coimbatore,Saravanampatty,Quick Bites,Average,3.2,13
Sindbad,450,Fast Food,Coimbatore,Saravanampatty,Quick Bites,Average,3.3,31
Kaippunyam Take away,400,"North Indian,Biryani,Chinese,Fast Food",Coimbatore,Ganapathy,Quick Bites,Average,3.3,10
Merrie Berrie,700,"Desserts,Continental",Coimbatore,Ramanathapuram,Quick Bites,Average,3.2,30
Mechoz Tasty Bites,300,Fast Food,Coimbatore,Vadavalli,none,Average,3.4,35
Sreevatsa Lunch Box,300,South Indian,Coimbatore,Brookefields Mall-- RS Puram,Food Court,Good,3.5,34
Ruchi Malayalee Mess,150,Biryani,Coimbatore,Peelamedu,Mess,Average,2.9,44
Shree Renuka Mess,150,"South Indian,Chinese",Coimbatore,Peelamedu,Quick Bites,Average,3.4,51
Baker Street,700,"Bakery,Cafe,Desserts",Coimbatore,RS Puram,Bakery,Good,3.6,54
Star Biryani & Chinese,300,"Biryani,Chinese",Coimbatore,Vadavalli,Quick Bites,Average,2.7,25
Svarga Residency,600,"South Indian,North Indian,Chinese",Coimbatore,Vadavalli,Casual Dining,Good,3.6,31
Hyderabad Biryani,300,Biryani,Coimbatore,Town Hall,Quick Bites,Average,3.3,36
Vapa Dham Biriyani,200,"Biryani,Chettinad",Coimbatore,Gandhipuram,Mess,Average,3.1,35
Kites Cafe,650,"Cafe,Pizza,Fast Food,Italian,Desserts,Sandwich",Coimbatore,Peelamedu,Café,Very Good,4.2,419
Hotel Kannappa,600,Chettinad,Coimbatore,Chinniayam palayam,Casual Dining,Very Good,4.1,196
Night Food Coimbatore,250,"Biryani,South Indian",Coimbatore,Sivanadha Colony,none,Good,3.8,517
Sree Annapoorna Sree Gowrishankar,400,"South Indian,Chinese,North Indian",Coimbatore,Ganapathy,Casual Dining,Very Good,4.4,229
Leiden,350,Fast Food,Coimbatore,Peelamedu,Quick Bites,Very Good,4.3,346
Hungry Wheelz,400,"Chettinad,Chinese",Coimbatore,Peelamedu,none,Very Good,4.0,354
Tim's Bistro,700,"North Indian,Continental,Momos",Coimbatore,Race Course,Casual Dining,Very Good,4.3,371
Alam Grilled Wraps,500,Fast Food,Coimbatore,Ganapathy,Quick Bites,Good,3.9,250
Cafe Wabi Sabi,500,"Cafe,Continental",Coimbatore,RS Puram,Café,Very Good,4.1,121
Night Out,600,North Indian,Coimbatore,RS Puram,none,Very Good,4.0,961
