NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
The Dragon Wok,700,Chinese,Gangtok,Vishal Gaon,Casual Dining,Average,3.3,36
Nimtho,650,"Tibetan,Nepalese",Gangtok,Vishal Gaon,Casual Dining,Average,3.2,15
Domino's,400,"Pizza,Fast Food",Gangtok,Vishal Gaon,Quick Bites,Average,3.2,54
Bonfire,600,"Tibetan,North Indian,Fast Food,Chinese",Gangtok,Vishal Gaon,Bar,Average,3.4,23
Blue Restaurant,800,"North Indian,Nepalese,Chinese",Gangtok,Vishal Gaon,Bar,Not rated,-,-
